# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
1.5925          	2.98735480e+00	1.88764401e-18	1.01672585e-01	-1.11839843e-02	1.73360115e-03	3.28609028e-01	1.48249342e+00	1.50486138e+00	3.28609028e-01	-3.28609028e-01	5.25698935e-02	4.91026912e-02
1.593           	2.98739440e+00	1.88715472e-18	1.03852076e-01	-1.14237284e-02	1.73454955e-03	3.28613384e-01	1.48227347e+00	1.50512093e+00	3.28613384e-01	-3.28613384e-01	5.36605876e-02	5.01914885e-02
1.5935          	2.98747881e+00	1.88659256e-18	1.06011528e-01	-1.16612681e-02	1.73528060e-03	3.28622669e-01	1.48207814e+00	1.50540067e+00	3.28622669e-01	-3.28622669e-01	5.47410446e-02	5.12704834e-02
1.594           	2.98756171e+00	1.88624681e-18	1.08098610e-01	-1.18908471e-02	1.73579378e-03	3.28631788e-01	1.48189001e+00	1.50567170e+00	3.28631788e-01	-3.28631788e-01	5.57850988e-02	5.23135112e-02
1.5945          	2.98762390e+00	1.88576768e-18	1.10299030e-01	-1.21328933e-02	1.73608876e-03	3.28638629e-01	1.48167906e+00	1.50594484e+00	3.28638629e-01	-3.28638629e-01	5.68856038e-02	5.34134263e-02
1.595           	2.98760856e+00	1.88524316e-18	1.12479025e-01	-1.23726928e-02	1.73616546e-03	3.28636941e-01	1.48143159e+00	1.50617697e+00	3.28636941e-01	-3.28636941e-01	5.79756780e-02	5.45033471e-02
1.5955          	2.98766706e+00	1.88482521e-18	1.14596093e-01	-1.26055703e-02	1.73602317e-03	3.28643376e-01	1.48122796e+00	1.50643910e+00	3.28643376e-01	-3.28643376e-01	5.90340699e-02	5.55620236e-02
1.596           	2.98772882e+00	1.88422381e-18	1.16723101e-01	-1.28395411e-02	1.73566146e-03	3.28650170e-01	1.48102487e+00	1.50670395e+00	3.28650170e-01	-3.28650170e-01	6.00972118e-02	5.66258888e-02
1.5965          	2.98777734e+00	1.88367664e-18	1.18857560e-01	-1.30743315e-02	1.73507992e-03	3.28655508e-01	1.48081434e+00	1.50696300e+00	3.28655508e-01	-3.28655508e-01	6.11638597e-02	5.76936998e-02
1.597           	2.98780601e+00	1.88315025e-18	1.20976301e-01	-1.33073931e-02	1.73427831e-03	3.28658661e-01	1.48059561e+00	1.50721040e+00	3.28658661e-01	-3.28658661e-01	6.22224288e-02	5.87538722e-02
1.5975          	2.98787983e+00	1.88253336e-18	1.23015042e-01	-1.35316546e-02	1.73325685e-03	3.28666782e-01	1.48040826e+00	1.50747157e+00	3.28666782e-01	-3.28666782e-01	6.32407778e-02	5.97742641e-02
1.598           	2.98794713e+00	1.88204580e-18	1.25091770e-01	-1.37600947e-02	1.73201514e-03	3.28674185e-01	1.48021347e+00	1.50773366e+00	3.28674185e-01	-3.28674185e-01	6.42779002e-02	6.08138699e-02
1.5985          	2.98800551e+00	1.88152294e-18	1.27154142e-01	-1.39869556e-02	1.73055262e-03	3.28680606e-01	1.48001580e+00	1.50798971e+00	3.28680606e-01	-3.28680606e-01	6.53076234e-02	6.18465182e-02
1.599           	2.98800596e+00	1.88078027e-18	1.29298442e-01	-1.42228287e-02	1.72886858e-03	3.28680655e-01	1.47978015e+00	1.50822581e+00	3.28680655e-01	-3.28680655e-01	6.63780898e-02	6.29203526e-02
1.5995          	2.98807433e+00	1.88018747e-18	1.31288598e-01	-1.44417458e-02	1.72696291e-03	3.28688177e-01	1.47959542e+00	1.50847891e+00	3.28688177e-01	-3.28688177e-01	6.73712618e-02	6.39173360e-02
1.6             	2.98825303e+00	1.87972520e-18	1.33358972e-01	-1.46694869e-02	1.72483609e-03	3.28707833e-01	1.47945703e+00	1.50879600e+00	3.28707833e-01	-3.28707833e-01	6.84043219e-02	6.49546497e-02
1.6005          	2.98843312e+00	1.87946621e-18	1.35534904e-01	-1.49088394e-02	1.72248824e-03	3.28727643e-01	1.47930772e+00	1.50912540e+00	3.28727643e-01	-3.28727643e-01	6.94899402e-02	6.60449637e-02
1.601           	2.98847184e+00	1.87879008e-18	1.37472547e-01	-1.51219801e-02	1.71991865e-03	3.28731902e-01	1.47911394e+00	1.50935790e+00	3.28731902e-01	-3.28731902e-01	7.04561920e-02	6.70163547e-02
1.6015          	2.98850915e+00	1.87821679e-18	1.39558286e-01	-1.53514115e-02	1.71712714e-03	3.28736007e-01	1.47890317e+00	1.50960599e+00	3.28736007e-01	-3.28736007e-01	7.14962702e-02	6.80620159e-02
1.602           	2.98857451e+00	1.87772050e-18	1.41591125e-01	-1.55750238e-02	1.71411338e-03	3.28743197e-01	1.47871223e+00	1.50986228e+00	3.28743197e-01	-3.28743197e-01	7.25096761e-02	6.90814493e-02
1.6025          	2.98862962e+00	1.87689458e-18	1.43609367e-01	-1.57970303e-02	1.71087734e-03	3.28749258e-01	1.47851778e+00	1.51011184e+00	3.28749258e-01	-3.28749258e-01	7.35155606e-02	7.00938059e-02
1.603           	2.98867424e+00	1.87635560e-18	1.45683295e-01	-1.60251625e-02	1.70741957e-03	3.28754166e-01	1.47831196e+00	1.51036228e+00	3.28754166e-01	-3.28754166e-01	7.45490672e-02	7.11342281e-02
1.6035          	2.98878343e+00	1.87546173e-18	1.47541588e-01	-1.62295747e-02	1.70373903e-03	3.28766177e-01	1.47816214e+00	1.51062129e+00	3.28766177e-01	-3.28766177e-01	7.54745332e-02	7.20670552e-02
1.604           	2.98883515e+00	1.87500392e-18	1.49602436e-01	-1.64562680e-02	1.69983591e-03	3.28771867e-01	1.47796131e+00	1.51087384e+00	3.28771867e-01	-3.28771867e-01	7.65010541e-02	7.31013823e-02
1.6045          	2.98889404e+00	1.87427606e-18	1.51452183e-01	-1.66597402e-02	1.69570916e-03	3.28778345e-01	1.47778728e+00	1.51110676e+00	3.28778345e-01	-3.28778345e-01	7.74218008e-02	7.40303825e-02
1.605           	2.98898200e+00	1.87360079e-18	1.53426849e-01	-1.68769534e-02	1.69135966e-03	3.28788020e-01	1.47761405e+00	1.51136795e+00	3.28788020e-01	-3.28788020e-01	7.84047842e-02	7.50220649e-02
1.6055          	2.98905559e+00	1.87292453e-18	1.55401715e-01	-1.70941886e-02	1.68678695e-03	3.28796115e-01	1.47743360e+00	1.51162198e+00	3.28796115e-01	-3.28796115e-01	7.93876444e-02	7.60140706e-02
1.606           	2.98913677e+00	1.87218667e-18	1.57360026e-01	-1.73096028e-02	1.68199095e-03	3.28805045e-01	1.47725878e+00	1.51187799e+00	3.28805045e-01	-3.28805045e-01	8.03620038e-02	7.69980219e-02
1.6065          	2.98923448e+00	1.87160235e-18	1.59280442e-01	-1.75208487e-02	1.67697148e-03	3.28815793e-01	1.47709639e+00	1.51213809e+00	3.28815793e-01	-3.28815793e-01	8.13171927e-02	7.79632497e-02
1.607           	2.98923511e+00	1.87086862e-18	1.61213849e-01	-1.77335233e-02	1.67172966e-03	3.28815862e-01	1.47688403e+00	1.51235108e+00	3.28815862e-01	-3.28815862e-01	8.22786540e-02	7.89351946e-02
1.6075          	2.98928950e+00	1.87016293e-18	1.63172495e-01	-1.79489744e-02	1.66626509e-03	3.28821845e-01	1.47669578e+00	1.51259373e+00	3.28821845e-01	-3.28821845e-01	8.32525126e-02	7.99199824e-02
1.608           	2.98935060e+00	1.86957774e-18	1.65135785e-01	-1.81649364e-02	1.66057829e-03	3.28828566e-01	1.47651036e+00	1.51284024e+00	3.28828566e-01	-3.28828566e-01	8.42284709e-02	8.09073143e-02
1.6085          	2.98942802e+00	1.86869728e-18	1.66964486e-01	-1.83660934e-02	1.65466791e-03	3.28837082e-01	1.47634792e+00	1.51308010e+00	3.28837082e-01	-3.28837082e-01	8.51369107e-02	8.18275748e-02
1.609           	2.98948969e+00	1.86796078e-18	1.68830735e-01	-1.85713808e-02	1.64853509e-03	3.28843866e-01	1.47617346e+00	1.51331622e+00	3.28843866e-01	-3.28843866e-01	8.60639024e-02	8.27668322e-02
1.6095          	2.98954966e+00	1.86728651e-18	1.70744734e-01	-1.87819208e-02	1.64217994e-03	3.28850463e-01	1.47599291e+00	1.51355675e+00	3.28850463e-01	-3.28850463e-01	8.70145470e-02	8.37301871e-02
1.61            	2.98964728e+00	1.86652386e-18	1.72604192e-01	-1.89864611e-02	1.63560257e-03	3.28861200e-01	1.47583718e+00	1.51381010e+00	3.28861200e-01	-3.28861200e-01	8.79376987e-02	8.46664936e-02
1.6105          	2.98970958e+00	1.86573380e-18	1.74444467e-01	-1.91888914e-02	1.62880270e-03	3.28868053e-01	1.47566590e+00	1.51404368e+00	3.28868053e-01	-3.28868053e-01	8.88510363e-02	8.55934309e-02
1.611           	2.98976081e+00	1.86500192e-18	1.76301121e-01	-1.93931233e-02	1.62178075e-03	3.28873689e-01	1.47548728e+00	1.51427353e+00	3.28873689e-01	-3.28873689e-01	8.97723411e-02	8.65287796e-02
1.6115          	2.98977981e+00	1.86436232e-18	1.78245386e-01	-1.96069924e-02	1.61453672e-03	3.28875779e-01	1.47528291e+00	1.51449690e+00	3.28875779e-01	-3.28875779e-01	9.07372297e-02	8.75081562e-02
1.612           	2.98992767e+00	1.86351639e-18	1.79853497e-01	-1.97838847e-02	1.60707145e-03	3.28892044e-01	1.47517995e+00	1.51474772e+00	3.28892044e-01	-3.28892044e-01	9.15338199e-02	8.83196770e-02
1.6125          	2.99006785e+00	1.86268078e-18	1.81493365e-01	-1.99642702e-02	1.59938503e-03	3.28907463e-01	1.47506965e+00	1.51499819e+00	3.28907463e-01	-3.28907463e-01	9.23460677e-02	8.91472977e-02
1.613           	2.99017006e+00	1.86190818e-18	1.83280799e-01	-2.01608879e-02	1.59147723e-03	3.28918707e-01	1.47492414e+00	1.51524592e+00	3.28918707e-01	-3.28918707e-01	9.32318769e-02	9.00489224e-02
1.6135          	2.99019527e+00	1.86114777e-18	1.85088528e-01	-2.03597381e-02	1.58334948e-03	3.28921479e-01	1.47473790e+00	1.51545737e+00	3.28921479e-01	-3.28921479e-01	9.41276136e-02	9.09609146e-02
1.614           	2.99028291e+00	1.86036173e-18	1.86826977e-01	-2.05509675e-02	1.57500141e-03	3.28931120e-01	1.47459049e+00	1.51569242e+00	3.28931120e-01	-3.28931120e-01	9.49884899e-02	9.18384870e-02
1.6145          	2.99035236e+00	1.85955914e-18	1.88598033e-01	-2.07457836e-02	1.56643327e-03	3.28938760e-01	1.47443040e+00	1.51592196e+00	3.28938760e-01	-3.28938760e-01	9.58654496e-02	9.27325830e-02
1.615           	2.99043420e+00	1.85889766e-18	1.90327262e-01	-2.09359988e-02	1.55764547e-03	3.28947762e-01	1.47428110e+00	1.51615310e+00	3.28947762e-01	-3.28947762e-01	9.67212763e-02	9.36059853e-02
1.6155          	2.99051100e+00	1.85800224e-18	1.92032148e-01	-2.11235363e-02	1.54863824e-03	3.28956211e-01	1.47413197e+00	1.51637904e+00	3.28956211e-01	-3.28956211e-01	9.75647124e-02	9.44674359e-02
1.616           	2.99058532e+00	1.85716616e-18	1.93805617e-01	-2.13186179e-02	1.53941244e-03	3.28964385e-01	1.47397404e+00	1.51661128e+00	3.28964385e-01	-3.28964385e-01	9.84422210e-02	9.53633961e-02
1.6165          	2.99068298e+00	1.85622240e-18	1.95349934e-01	-2.14884927e-02	1.52996768e-03	3.28975128e-01	1.47385300e+00	1.51682998e+00	3.28975128e-01	-3.28975128e-01	9.92049346e-02	9.61449993e-02
1.617           	2.99076484e+00	1.85542299e-18	1.97012123e-01	-2.16713335e-02	1.52030483e-03	3.28984132e-01	1.47371108e+00	1.51705375e+00	3.28984132e-01	-3.28984132e-01	1.00026366e-01	9.69857565e-02
1.6175          	2.99085818e+00	1.85458391e-18	1.98633157e-01	-2.18496473e-02	1.51042447e-03	3.28994400e-01	1.47357944e+00	1.51727874e+00	3.28994400e-01	-3.28994400e-01	1.00827003e-01	9.78061542e-02
1.618           	2.99096255e+00	1.85392089e-18	2.00312867e-01	-2.20344154e-02	1.50032714e-03	3.29005881e-01	1.47344686e+00	1.51751569e+00	3.29005881e-01	-3.29005881e-01	1.01656761e-01	9.86561066e-02
1.6185          	2.99110439e+00	1.85313465e-18	2.01958254e-01	-2.22154079e-02	1.49001400e-03	3.29021483e-01	1.47333679e+00	1.51776760e+00	3.29021483e-01	-3.29021483e-01	1.02469141e-01	9.94891130e-02
1.619           	2.99106252e+00	1.85199300e-18	2.03561029e-01	-2.23917132e-02	1.47948311e-03	3.29016877e-01	1.47313954e+00	1.51792297e+00	3.29016877e-01	-3.29016877e-01	1.03259998e-01	1.00301032e-01
1.6195          	2.99114453e+00	1.85112910e-18	2.05105869e-01	-2.25616456e-02	1.46873638e-03	3.29025899e-01	1.47301062e+00	1.51813391e+00	3.29025899e-01	-3.29025899e-01	1.04021671e-01	1.01084198e-01
1.62            	2.99122587e+00	1.85028296e-18	2.06738711e-01	-2.27412583e-02	1.45777432e-03	3.29034846e-01	1.47287168e+00	1.51835419e+00	3.29034846e-01	-3.29034846e-01	1.04827130e-01	1.01911581e-01
1.6205          	2.99130658e+00	1.84942507e-18	2.08276717e-01	-2.29104389e-02	1.44659749e-03	3.29043724e-01	1.47274285e+00	1.51856373e+00	3.29043724e-01	-3.29043724e-01	1.05584956e-01	1.02691761e-01
1.621           	2.99138559e+00	1.84855093e-18	2.09801789e-01	-2.30781968e-02	1.43520656e-03	3.29052415e-01	1.47261460e+00	1.51877099e+00	3.29052415e-01	-3.29052415e-01	1.06336101e-01	1.03465688e-01
1.6215          	2.99145848e+00	1.84763936e-18	2.11351420e-01	-2.32486562e-02	1.42360214e-03	3.29060433e-01	1.47248058e+00	1.51897790e+00	3.29060433e-01	-3.29060433e-01	1.07099312e-01	1.04252108e-01
1.622           	2.99153363e+00	1.84666168e-18	2.12869485e-01	-2.34156433e-02	1.41178492e-03	3.29068699e-01	1.47235117e+00	1.51918246e+00	3.29068699e-01	-3.29068699e-01	1.07846527e-01	1.05022957e-01
1.6225          	2.99159515e+00	1.84581501e-18	2.14438545e-01	-2.35882399e-02	1.39975547e-03	3.29075466e-01	1.47220933e+00	1.51938581e+00	3.29075466e-01	-3.29075466e-01	1.08619028e-01	1.05819517e-01
1.623           	2.99171763e+00	1.84492703e-18	2.15892962e-01	-2.37482258e-02	1.38751457e-03	3.29088939e-01	1.47211059e+00	1.51960704e+00	3.29088939e-01	-3.29088939e-01	1.09333996e-01	1.06558966e-01
1.6235          	2.99174966e+00	1.84407206e-18	2.17497555e-01	-2.39247310e-02	1.37506334e-03	3.29092463e-01	1.47195010e+00	1.51979956e+00	3.29092463e-01	-3.29092463e-01	1.10123841e-01	1.07373714e-01
1.624           	2.99188580e+00	1.84296067e-18	2.18672548e-01	-2.40539803e-02	1.36240185e-03	3.29107438e-01	1.47188892e+00	1.51999688e+00	3.29107438e-01	-3.29107438e-01	1.10698676e-01	1.07973872e-01
1.6245          	2.99201892e+00	1.84217387e-18	2.20047982e-01	-2.42052780e-02	1.34953138e-03	3.29122081e-01	1.47180418e+00	1.52021474e+00	3.29122081e-01	-3.29122081e-01	1.11373522e-01	1.08674460e-01
1.625           	2.99209425e+00	1.84141037e-18	2.21515759e-01	-2.43667335e-02	1.33645106e-03	3.29130367e-01	1.47168039e+00	1.52041386e+00	3.29130367e-01	-3.29130367e-01	1.12094331e-01	1.09421428e-01
1.6255          	2.99213630e+00	1.84034133e-18	2.22979931e-01	-2.45277924e-02	1.32316150e-03	3.29134993e-01	1.47154036e+00	1.52059594e+00	3.29134993e-01	-3.29134993e-01	1.12813127e-01	1.10166804e-01
1.626           	2.99224738e+00	1.83961897e-18	2.24348375e-01	-2.46783213e-02	1.30966459e-03	3.29147212e-01	1.47144537e+00	1.52080201e+00	3.29147212e-01	-3.29147212e-01	1.13483852e-01	1.10864523e-01
1.6265          	2.99239936e+00	1.83858051e-18	2.25533986e-01	-2.48087385e-02	1.29596091e-03	3.29163930e-01	1.47139094e+00	1.52100842e+00	3.29163930e-01	-3.29163930e-01	1.14062954e-01	1.11471032e-01
1.627           	2.99247243e+00	1.83771377e-18	2.26900039e-01	-2.49590043e-02	1.28205099e-03	3.29171967e-01	1.47127721e+00	1.52119522e+00	3.29171967e-01	-3.29171967e-01	1.14732071e-01	1.12167969e-01
1.6275          	2.99251295e+00	1.83673268e-18	2.28268589e-01	-2.51095448e-02	1.26793576e-03	3.29176424e-01	1.47114693e+00	1.52136602e+00	3.29176424e-01	-3.29176424e-01	1.15402230e-01	1.12866359e-01
1.628           	2.99254668e+00	1.83569940e-18	2.29545258e-01	-2.52499784e-02	1.25361668e-03	3.29180135e-01	1.47102336e+00	1.52152332e+00	3.29180135e-01	-3.29180135e-01	1.16026246e-01	1.13519012e-01
1.6285          	2.99274193e+00	1.83490183e-18	2.30818133e-01	-2.53899946e-02	1.23909326e-03	3.29201612e-01	1.47098097e+00	1.52176096e+00	3.29201612e-01	-3.29201612e-01	1.16648160e-01	1.14169973e-01
1.629           	2.99297763e+00	1.83405953e-18	2.31988722e-01	-2.55187594e-02	1.22436595e-03	3.29227539e-01	1.47097005e+00	1.52200757e+00	3.29227539e-01	-3.29227539e-01	1.17218727e-01	1.14769995e-01
1.6295          	2.99308552e+00	1.83301198e-18	2.33228532e-01	-2.56551385e-02	1.20943665e-03	3.29239407e-01	1.47088762e+00	1.52219790e+00	3.29239407e-01	-3.29239407e-01	1.17823703e-01	1.15404829e-01
1.63            	2.99321028e+00	1.83206701e-18	2.34585985e-01	-2.58044584e-02	1.19430674e-03	3.29253131e-01	1.47080068e+00	1.52240960e+00	3.29253131e-01	-3.29253131e-01	1.18487299e-01	1.16098686e-01
1.6305          	2.99322791e+00	1.83117473e-18	2.35879246e-01	-2.59467171e-02	1.17897660e-03	3.29255070e-01	1.47066724e+00	1.52256067e+00	3.29255070e-01	-3.29255070e-01	1.19118600e-01	1.16760647e-01
1.631           	2.99326221e+00	1.83003711e-18	2.36876138e-01	-2.60563751e-02	1.16344556e-03	3.29258843e-01	1.47057473e+00	1.52268748e+00	3.29258843e-01	-3.29258843e-01	1.19601514e-01	1.17274623e-01
1.6315          	2.99336073e+00	1.82896517e-18	2.38032163e-01	-2.61835379e-02	1.14771605e-03	3.29269681e-01	1.47049683e+00	1.52286390e+00	3.29269681e-01	-3.29269681e-01	1.20163798e-01	1.17868365e-01
1.632           	2.99345021e+00	1.82805949e-18	2.39177620e-01	-2.63095382e-02	1.13178923e-03	3.29279524e-01	1.47041557e+00	1.52303465e+00	3.29279524e-01	-3.29279524e-01	1.20720599e-01	1.18457021e-01
1.6325          	2.99358810e+00	1.82706779e-18	2.40249922e-01	-2.64274915e-02	1.11566555e-03	3.29294691e-01	1.47036656e+00	1.52322154e+00	3.29294691e-01	-3.29294691e-01	1.21240627e-01	1.19009296e-01
1.633           	2.99363637e+00	1.82596416e-18	2.41428067e-01	-2.65570874e-02	1.09934679e-03	3.29300001e-01	1.47026110e+00	1.52337527e+00	3.29300001e-01	-3.29300001e-01	1.21813380e-01	1.19614687e-01
1.6335          	2.99369421e+00	1.82489445e-18	2.42678722e-01	-2.66946594e-02	1.08283396e-03	3.29306363e-01	1.47015245e+00	1.52354176e+00	3.29306363e-01	-3.29306363e-01	1.22422195e-01	1.20256527e-01
1.634           	2.99382636e+00	1.82420503e-18	2.43756316e-01	-2.68131948e-02	1.06612830e-03	3.29320900e-01	1.47009999e+00	1.52372638e+00	3.29320900e-01	-3.29320900e-01	1.22944286e-01	1.20812030e-01
1.6345          	2.99394424e+00	1.82302287e-18	2.44599194e-01	-2.69059114e-02	1.04922968e-03	3.29333866e-01	1.47006621e+00	1.52387803e+00	3.29333866e-01	-3.29333866e-01	1.23348827e-01	1.21250367e-01
1.635           	2.99404122e+00	1.82194013e-18	2.45632382e-01	-2.70195620e-02	1.03213995e-03	3.29344534e-01	1.47000105e+00	1.52404017e+00	3.29344534e-01	-3.29344534e-01	1.23848331e-01	1.21784051e-01
1.6355          	2.99413345e+00	1.82096190e-18	2.46692982e-01	-2.71362280e-02	1.01486014e-03	3.29354679e-01	1.46993050e+00	1.52420295e+00	3.29354679e-01	-3.29354679e-01	1.24361351e-01	1.22331631e-01
1.636           	2.99422784e+00	1.81980869e-18	2.47686928e-01	-2.72455621e-02	9.97391305e-04	3.29365062e-01	1.46986836e+00	1.52435948e+00	3.29365062e-01	-3.29365062e-01	1.24840856e-01	1.22846073e-01
1.6365          	2.99432586e+00	1.81873664e-18	2.48653709e-01	-2.73519080e-02	9.79734779e-04	3.29375845e-01	1.46981102e+00	1.52451484e+00	3.29375845e-01	-3.29375845e-01	1.25306589e-01	1.23347120e-01
1.637           	2.99442629e+00	1.81779559e-18	2.49677117e-01	-2.74644829e-02	9.61891926e-04	3.29386892e-01	1.46974866e+00	1.52467763e+00	3.29386892e-01	-3.29386892e-01	1.25800450e-01	1.23876667e-01
1.6375          	2.99455424e+00	1.81685984e-18	2.50636314e-01	-2.75699946e-02	9.43864144e-04	3.29400967e-01	1.46970713e+00	1.52484712e+00	3.29400967e-01	-3.29400967e-01	1.26262021e-01	1.24374293e-01
1.638           	2.99461099e+00	1.81573657e-18	2.51524539e-01	-2.76676993e-02	9.25651797e-04	3.29407209e-01	1.46963780e+00	1.52497319e+00	3.29407209e-01	-3.29407209e-01	1.26687921e-01	1.24836618e-01
1.6385          	2.99470950e+00	1.81457483e-18	2.52276559e-01	-2.77504214e-02	9.07255859e-04	3.29418045e-01	1.46960433e+00	1.52510517e+00	3.29418045e-01	-3.29418045e-01	1.27045535e-01	1.25231023e-01
1.639           	2.99481546e+00	1.81367567e-18	2.53196411e-01	-2.78516052e-02	8.88678301e-04	3.29429701e-01	1.46955613e+00	1.52525934e+00	3.29429701e-01	-3.29429701e-01	1.27486884e-01	1.25709527e-01
1.6395          	2.99490342e+00	1.81267816e-18	2.54093306e-01	-2.79502637e-02	8.69920322e-04	3.29439376e-01	1.46950144e+00	1.52540197e+00	3.29439376e-01	-3.29439376e-01	1.27916573e-01	1.26176733e-01
1.64            	2.99502148e+00	1.81164483e-18	2.54862951e-01	-2.80349246e-02	8.50983057e-04	3.29452363e-01	1.46947581e+00	1.52554566e+00	3.29452363e-01	-3.29452363e-01	1.28282459e-01	1.26580492e-01
1.6405          	2.99504375e+00	1.81072685e-18	2.55763992e-01	-2.81340391e-02	8.31868422e-04	3.29454812e-01	1.46938783e+00	1.52565591e+00	3.29454812e-01	-3.29454812e-01	1.28713864e-01	1.27050128e-01
1.641           	2.99514602e+00	1.80972591e-18	2.56379233e-01	-2.82017156e-02	8.12577144e-04	3.29466062e-01	1.46937130e+00	1.52577473e+00	3.29466062e-01	-3.29466062e-01	1.29002194e-01	1.27377039e-01
1.6415          	2.99521012e+00	1.80855156e-18	2.57096627e-01	-2.82806289e-02	7.93110323e-04	3.29473113e-01	1.46932443e+00	1.52588569e+00	3.29473113e-01	-3.29473113e-01	1.29341424e-01	1.27755203e-01
1.642           	2.99528196e+00	1.80749168e-18	2.57849257e-01	-2.83634183e-02	7.73469547e-04	3.29481016e-01	1.46927756e+00	1.52600440e+00	3.29481016e-01	-3.29481016e-01	1.29698098e-01	1.28151159e-01
1.6425          	2.99538334e+00	1.80634284e-18	2.58498858e-01	-2.84348743e-02	7.53656528e-04	3.29492168e-01	1.46925680e+00	1.52612655e+00	3.29492168e-01	-3.29492168e-01	1.30003085e-01	1.28495772e-01
1.643           	2.99545538e+00	1.80529684e-18	2.59216493e-01	-2.85138142e-02	7.33672734e-04	3.29500092e-01	1.46921388e+00	1.52624150e+00	3.29500092e-01	-3.29500092e-01	1.30341919e-01	1.28874574e-01
1.6435          	2.99545676e+00	1.80435283e-18	2.59811294e-01	-2.85792423e-02	7.13519729e-04	3.29500244e-01	1.46914914e+00	1.52630762e+00	3.29500244e-01	-3.29500244e-01	1.30619167e-01	1.29192127e-01
1.644           	2.99562105e+00	1.80370435e-18	2.60607114e-01	-2.86667825e-02	6.93199952e-04	3.29518315e-01	1.46914374e+00	1.52647731e+00	3.29518315e-01	-3.29518315e-01	1.30996757e-01	1.29610357e-01
1.6445          	2.99574519e+00	1.80267295e-18	2.61196237e-01	-2.87315860e-02	6.72714232e-04	3.29531971e-01	1.46914101e+00	1.52660418e+00	3.29531971e-01	-3.29531971e-01	1.31270833e-01	1.29925404e-01
1.645           	2.99584668e+00	1.80159893e-18	2.61769598e-01	-2.87946557e-02	6.52064080e-04	3.29543135e-01	1.46912869e+00	1.52671800e+00	3.29543135e-01	-3.29543135e-01	1.31536863e-01	1.30232735e-01
1.6455          	2.99600810e+00	1.80090917e-18	2.62549288e-01	-2.88804217e-02	6.31251894e-04	3.29560891e-01	1.46912363e+00	1.52688447e+00	3.29560891e-01	-3.29560891e-01	1.31905896e-01	1.30643392e-01
1.646           	2.99610780e+00	1.79988003e-18	2.63200895e-01	-2.89520984e-02	6.10278355e-04	3.29571858e-01	1.46910180e+00	1.52700600e+00	3.29571858e-01	-3.29571858e-01	1.32210726e-01	1.30990169e-01
1.6465          	2.99616656e+00	1.79877506e-18	2.63710516e-01	-2.90081567e-02	5.89145043e-04	3.29578321e-01	1.46907512e+00	1.52709143e+00	3.29578321e-01	-3.29578321e-01	1.32444403e-01	1.31266113e-01
1.647           	2.99625945e+00	1.79764508e-18	2.64218344e-01	-2.90640179e-02	5.67854131e-04	3.29588539e-01	1.46906571e+00	1.52719374e+00	3.29588539e-01	-3.29588539e-01	1.32677026e-01	1.31541318e-01
1.6475          	2.99633801e+00	1.79654345e-18	2.64791079e-01	-2.91270187e-02	5.46405701e-04	3.29597181e-01	1.46904199e+00	1.52729602e+00	3.29597181e-01	-3.29597181e-01	1.32941945e-01	1.31849134e-01
1.648           	2.99643106e+00	1.79555088e-18	2.65339844e-01	-2.91873828e-02	5.24800657e-04	3.29607417e-01	1.46902815e+00	1.52740291e+00	3.29607417e-01	-3.29607417e-01	1.33194723e-01	1.32145121e-01
1.6485          	2.99668980e+00	1.79484054e-18	2.65690818e-01	-2.92259899e-02	5.03040832e-04	3.29635878e-01	1.46911891e+00	1.52757089e+00	3.29635878e-01	-3.29635878e-01	1.33348450e-01	1.32342368e-01
1.649           	2.99675385e+00	1.79330959e-18	2.65830690e-01	-2.92413759e-02	4.81126741e-04	3.29642923e-01	1.46913555e+00	1.52761830e+00	3.29642923e-01	-3.29642923e-01	1.33396472e-01	1.32434218e-01
1.6495          	2.99680699e+00	1.79185285e-18	2.66086458e-01	-2.92695104e-02	4.59060997e-04	3.29648769e-01	1.46913398e+00	1.52767300e+00	3.29648769e-01	-3.29648769e-01	1.33502290e-01	1.32584168e-01
1.65            	2.99694488e+00	1.79078463e-18	2.66462145e-01	-2.93108359e-02	4.36845996e-04	3.29663937e-01	1.46916161e+00	1.52778328e+00	3.29663937e-01	-3.29663937e-01	1.33667918e-01	1.32794226e-01
1.6505          	2.99704510e+00	1.78982041e-18	2.66866921e-01	-2.93553613e-02	4.14482630e-04	3.29674961e-01	1.46916719e+00	1.52787791e+00	3.29674961e-01	-3.29674961e-01	1.33847943e-01	1.33018978e-01
