# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
2.5075          	3.09494271e+00	2.39229874e-18	-9.55629614e-01	1.05119258e-01	2.79642525e-02	3.40443699e-01	1.65259061e+00	1.44235210e+00	3.40443699e-01	-3.40443699e-01	-4.49850554e-01	-5.05779059e-01
2.508           	3.09474814e+00	2.39468948e-18	-9.55681733e-01	1.05124991e-01	2.74575670e-02	3.40422295e-01	1.65249906e+00	1.44224908e+00	3.40422295e-01	-3.40422295e-01	-4.50383299e-01	-5.05298433e-01
2.5085          	3.09444590e+00	2.39683480e-18	-9.55809616e-01	1.05139058e-01	2.69558403e-02	3.40389049e-01	1.65236201e+00	1.44208389e+00	3.40389049e-01	-3.40389049e-01	-4.50948968e-01	-5.04860648e-01
2.509           	3.09429821e+00	2.39882573e-18	-9.55690109e-01	1.05125912e-01	2.64590053e-02	3.40372803e-01	1.65227502e+00	1.44202319e+00	3.40372803e-01	-3.40372803e-01	-4.51386049e-01	-5.04304060e-01
2.5095          	3.09408025e+00	2.40071242e-18	-9.55749959e-01	1.05132495e-01	2.59669890e-02	3.40348828e-01	1.65217262e+00	1.44190763e+00	3.40348828e-01	-3.40348828e-01	-4.51907990e-01	-5.03841968e-01
2.51            	3.09377315e+00	2.40316325e-18	-9.55799153e-01	1.05137907e-01	2.54795845e-02	3.40315046e-01	1.65202448e+00	1.44174867e+00	3.40315046e-01	-3.40315046e-01	-4.52419992e-01	-5.03379161e-01
2.5105          	3.09346264e+00	2.40510730e-18	-9.55455838e-01	1.05100142e-01	2.49967337e-02	3.40280891e-01	1.65183146e+00	1.44163118e+00	3.40280891e-01	-3.40280891e-01	-4.52731185e-01	-5.02724653e-01
2.511           	3.09321766e+00	2.40670121e-18	-9.55298806e-01	1.05082869e-01	2.44153111e-02	3.40253942e-01	1.65169170e+00	1.44152596e+00	3.40253942e-01	-3.40253942e-01	-4.53234092e-01	-5.02064714e-01
2.5115          	3.09309658e+00	2.40857282e-18	-9.55137910e-01	1.05065170e-01	2.38500143e-02	3.40240624e-01	1.65161346e+00	1.44148312e+00	3.40240624e-01	-3.40240624e-01	-4.53718941e-01	-5.01418969e-01
2.512           	3.09283873e+00	2.41026693e-18	-9.54849523e-01	1.05033448e-01	2.32987024e-02	3.40212260e-01	1.65145281e+00	1.44138592e+00	3.40212260e-01	-3.40212260e-01	-4.54126059e-01	-5.00723464e-01
2.5125          	3.09259182e+00	2.41198403e-18	-9.54351181e-01	1.04978630e-01	2.27596385e-02	3.40185100e-01	1.65127454e+00	1.44131728e+00	3.40185100e-01	-3.40185100e-01	-4.54415952e-01	-4.99935229e-01
2.513           	3.09239533e+00	2.41348785e-18	-9.54054085e-01	1.04945949e-01	2.22314099e-02	3.40163487e-01	1.65114362e+00	1.44125172e+00	3.40163487e-01	-3.40163487e-01	-4.54795633e-01	-4.99258453e-01
2.5135          	3.09213681e+00	2.41497596e-18	-9.53662084e-01	1.04902829e-01	2.17128672e-02	3.40135049e-01	1.65097124e+00	1.44116558e+00	3.40135049e-01	-3.40135049e-01	-4.55118175e-01	-4.98543909e-01
2.514           	3.09179739e+00	2.41633342e-18	-9.53099419e-01	1.04840936e-01	2.12030694e-02	3.40097713e-01	1.65073963e+00	1.44105776e+00	3.40097713e-01	-3.40097713e-01	-4.55346640e-01	-4.97752779e-01
2.5145          	3.09136186e+00	2.41796719e-18	-9.52612759e-01	1.04787404e-01	2.07012723e-02	3.40049804e-01	1.65046833e+00	1.44089353e+00	3.40049804e-01	-3.40049804e-01	-4.55605107e-01	-4.97007652e-01
2.515           	3.09112557e+00	2.41929535e-18	-9.52243419e-01	1.04746776e-01	2.02067818e-02	3.40023813e-01	1.65030956e+00	1.44081601e+00	3.40023813e-01	-3.40023813e-01	-4.55914928e-01	-4.96328491e-01
2.5155          	3.09108994e+00	2.42126552e-18	-9.51387297e-01	1.04652603e-01	1.97189105e-02	3.40019894e-01	1.65019757e+00	1.44089237e+00	3.40019894e-01	-3.40019894e-01	-4.55974738e-01	-4.95412559e-01
2.516           	3.09085348e+00	2.42273536e-18	-9.50674470e-01	1.04574192e-01	1.92372248e-02	3.39993883e-01	1.65000093e+00	1.44085255e+00	3.39993883e-01	-3.39993883e-01	-4.56100010e-01	-4.94574460e-01
2.5165          	3.09064092e+00	2.42423810e-18	-9.50196818e-01	1.04521650e-01	1.87613491e-02	3.39970501e-01	1.64984211e+00	1.44079881e+00	3.39970501e-01	-3.39970501e-01	-4.56337060e-01	-4.93859758e-01
2.517           	3.09036201e+00	2.42564376e-18	-9.49086081e-01	1.04399469e-01	1.82909619e-02	3.39939821e-01	1.64958047e+00	1.44078153e+00	3.39939821e-01	-3.39939821e-01	-4.56252079e-01	-4.92834002e-01
2.5175          	3.09010752e+00	2.42662920e-18	-9.48369847e-01	1.04320683e-01	1.78257826e-02	3.39911827e-01	1.64937444e+00	1.44073308e+00	3.39911827e-01	-3.39911827e-01	-4.56359141e-01	-4.92010706e-01
2.518           	3.08973756e+00	2.42798582e-18	-9.47417937e-01	1.04215973e-01	1.73655667e-02	3.39871132e-01	1.64908475e+00	1.44065281e+00	3.39871132e-01	-3.39871132e-01	-4.56343402e-01	-4.91074535e-01
2.5185          	3.08959468e+00	2.42900827e-18	-9.46614957e-01	1.04127645e-01	1.69100991e-02	3.39855415e-01	1.64892499e+00	1.44066970e+00	3.39855415e-01	-3.39855415e-01	-4.56397379e-01	-4.90217578e-01
2.519           	3.08929280e+00	2.43034881e-18	-9.45658569e-01	1.04022443e-01	1.64591886e-02	3.39822209e-01	1.64866884e+00	1.44062396e+00	3.39822209e-01	-3.39822209e-01	-4.56370096e-01	-4.89288473e-01
2.5195          	3.08907851e+00	2.43191220e-18	-9.44255669e-01	1.03868124e-01	1.60126653e-02	3.39798636e-01	1.64840738e+00	1.44067113e+00	3.39798636e-01	-3.39798636e-01	-4.56115169e-01	-4.88140500e-01
2.52            	3.08872758e+00	2.43230901e-18	-9.43239206e-01	1.03756313e-01	1.55703760e-02	3.39760034e-01	1.64812010e+00	1.44060748e+00	3.39760034e-01	-3.39760034e-01	-4.56049227e-01	-4.87189979e-01
2.5205          	3.08841266e+00	2.43291852e-18	-9.41972610e-01	1.03616987e-01	1.51321819e-02	3.39725392e-01	1.64782332e+00	1.44058934e+00	3.39725392e-01	-3.39725392e-01	-4.55854123e-01	-4.86118487e-01
2.521           	3.08818044e+00	2.43429024e-18	-9.40776289e-01	1.03485392e-01	1.61190141e-02	3.39699848e-01	1.64757561e+00	1.44060483e+00	3.39699848e-01	-3.39699848e-01	-4.54269130e-01	-4.86507159e-01
2.5215          	3.08789390e+00	2.43553235e-18	-9.39774698e-01	1.03375217e-01	1.69488471e-02	3.39668328e-01	1.64732216e+00	1.44057173e+00	3.39668328e-01	-3.39668328e-01	-4.52938502e-01	-4.86836196e-01
2.522           	3.08760883e+00	2.43602834e-18	-9.38337157e-01	1.03217087e-01	1.76502162e-02	3.39636971e-01	1.64702150e+00	1.44058733e+00	3.39636971e-01	-3.39636971e-01	-4.51518363e-01	-4.86818795e-01
2.5225          	3.08733180e+00	2.43714168e-18	-9.37034529e-01	1.03073798e-01	1.82460263e-02	3.39606498e-01	1.64673970e+00	1.44059210e+00	3.39606498e-01	-3.39606498e-01	-4.50271238e-01	-4.86763291e-01
2.523           	3.08705090e+00	2.43810423e-18	-9.35594487e-01	1.02915394e-01	1.87547057e-02	3.39575599e-01	1.64644084e+00	1.44061006e+00	3.39575599e-01	-3.39575599e-01	-4.49042538e-01	-4.86551949e-01
2.5235          	3.08668493e+00	2.43915058e-18	-9.34365585e-01	1.02780214e-01	1.91911277e-02	3.39535343e-01	1.64612268e+00	1.44056225e+00	3.39535343e-01	-3.39535343e-01	-4.47991665e-01	-4.86373920e-01
2.524           	3.08642472e+00	2.43983244e-18	-9.32954591e-01	1.02625005e-01	1.95673235e-02	3.39506720e-01	1.64583737e+00	1.44058736e+00	3.39506720e-01	-3.39506720e-01	-4.46909972e-01	-4.86044619e-01
2.5245          	3.08609197e+00	2.44112448e-18	-9.31368631e-01	1.02450549e-01	1.98930581e-02	3.39470117e-01	1.64549653e+00	1.44059544e+00	3.39470117e-01	-3.39470117e-01	-4.45791257e-01	-4.85577374e-01
2.525           	3.08586907e+00	2.44182579e-18	-9.30087772e-01	1.02309655e-01	2.01762876e-02	3.39445598e-01	1.64524419e+00	1.44062488e+00	3.39445598e-01	-3.39445598e-01	-4.44867598e-01	-4.85220173e-01
2.5255          	3.08570877e+00	2.44258430e-18	-9.28448197e-01	1.02129302e-01	2.04235166e-02	3.39427964e-01	1.64498369e+00	1.44072508e+00	3.39427964e-01	-3.39427964e-01	-4.43800582e-01	-4.84647615e-01
2.526           	3.08540151e+00	2.44354988e-18	-9.26839909e-01	1.01952390e-01	2.06400828e-02	3.39394166e-01	1.64465314e+00	1.44074836e+00	3.39394166e-01	-3.39394166e-01	-4.42779872e-01	-4.84060037e-01
2.5265          	3.08512701e+00	2.44451890e-18	-9.25208841e-01	1.01772973e-01	2.08303846e-02	3.39363971e-01	1.64433648e+00	1.44079053e+00	3.39363971e-01	-3.39363971e-01	-4.41774036e-01	-4.83434805e-01
2.527           	3.08476612e+00	2.44526733e-18	-9.23402732e-01	1.01574300e-01	2.09980629e-02	3.39324273e-01	1.64395736e+00	1.44080876e+00	3.39324273e-01	-3.39324273e-01	-4.40703303e-01	-4.82699429e-01
2.5275          	3.08439252e+00	2.44591853e-18	-9.21568820e-01	1.01372570e-01	2.11461441e-02	3.39283177e-01	1.64356883e+00	1.44082369e+00	3.39283177e-01	-3.39283177e-01	-4.39638266e-01	-4.81930554e-01
2.528           	3.08421815e+00	2.44695443e-18	-9.19967885e-01	1.01196467e-01	2.12771568e-02	3.39263997e-01	1.64330554e+00	1.44091261e+00	3.39263997e-01	-3.39263997e-01	-4.38706786e-01	-4.81261099e-01
2.5285          	3.08394361e+00	2.44773962e-18	-9.18222393e-01	1.01004463e-01	2.13932228e-02	3.39233797e-01	1.64297627e+00	1.44096734e+00	3.39233797e-01	-3.39233797e-01	-4.37717974e-01	-4.80504419e-01
2.529           	3.08360180e+00	2.44833680e-18	-9.16318974e-01	1.00795087e-01	2.14961314e-02	3.39196198e-01	1.64259599e+00	1.44100581e+00	3.39196198e-01	-3.39196198e-01	-4.36663356e-01	-4.79655619e-01
2.5295          	3.08341830e+00	2.44881222e-18	-9.14435609e-01	1.00587917e-01	2.15874017e-02	3.39176013e-01	1.64229707e+00	1.44112123e+00	3.39176013e-01	-3.39176013e-01	-4.35630403e-01	-4.78805206e-01
2.53            	3.08316944e+00	2.44966719e-18	-9.12519016e-01	1.00377092e-01	2.16683283e-02	3.39148638e-01	1.64196181e+00	1.44120763e+00	3.39148638e-01	-3.39148638e-01	-4.34591179e-01	-4.77927836e-01
2.5305          	3.08287194e+00	2.45022489e-18	-9.10605048e-01	1.00166555e-01	2.17400193e-02	3.39115913e-01	1.64160253e+00	1.44126941e+00	3.39115913e-01	-3.39115913e-01	-4.33562505e-01	-4.77042543e-01
2.531           	3.08255422e+00	2.45069966e-18	-9.08614801e-01	9.99476281e-02	2.09301589e-02	3.39080964e-01	1.64122474e+00	1.44132948e+00	3.39080964e-01	-3.39080964e-01	-4.33377242e-01	-4.75237559e-01
2.5315          	3.08232257e+00	2.45119784e-18	-9.07048713e-01	9.97753584e-02	2.02116902e-02	3.39055483e-01	1.64093664e+00	1.44138593e+00	3.39055483e-01	-3.39055483e-01	-4.33312666e-01	-4.73736047e-01
2.532           	3.08207254e+00	2.45236193e-18	-9.04580485e-01	9.95038533e-02	1.95677286e-02	3.39027980e-01	1.64054012e+00	1.44153242e+00	3.39027980e-01	-3.39027980e-01	-4.32722514e-01	-4.71857971e-01
2.5325          	3.08178164e+00	2.45295947e-18	-9.02233453e-01	9.92456798e-02	1.89847666e-02	3.38995980e-01	1.64013650e+00	1.44164514e+00	3.38995980e-01	-3.38995980e-01	-4.32131960e-01	-4.70101493e-01
2.533           	3.08150794e+00	2.45326732e-18	-8.99817323e-01	9.89799056e-02	1.84519733e-02	3.38965874e-01	1.63973388e+00	1.44177407e+00	3.38965874e-01	-3.38965874e-01	-4.31456688e-01	-4.68360635e-01
2.5335          	3.08129500e+00	2.45373902e-18	-8.97715836e-01	9.87487420e-02	1.79606449e-02	3.38942450e-01	1.63939624e+00	1.44189876e+00	3.38942450e-01	-3.38942450e-01	-4.30897273e-01	-4.66818563e-01
2.534           	3.08087801e+00	2.45398995e-18	-8.95428407e-01	9.84971248e-02	1.75037687e-02	3.38896581e-01	1.63893613e+00	1.44194188e+00	3.38896581e-01	-3.38896581e-01	-4.30210435e-01	-4.65217972e-01
2.5345          	3.08057941e+00	2.45465595e-18	-8.92969644e-01	9.82266609e-02	1.70756691e-02	3.38863736e-01	1.63851637e+00	1.44206305e+00	3.38863736e-01	-3.38863736e-01	-4.29409153e-01	-4.63560491e-01
2.535           	3.08026983e+00	2.45476133e-18	-8.90679101e-01	9.79747011e-02	1.66717625e-02	3.38829681e-01	1.63810962e+00	1.44216021e+00	3.38829681e-01	-3.38829681e-01	-4.28667788e-01	-4.62011313e-01
2.5355          	3.07997193e+00	2.45489246e-18	-8.88080288e-01	9.76888317e-02	1.62883133e-02	3.38796912e-01	1.63767480e+00	1.44229713e+00	3.38796912e-01	-3.38796912e-01	-4.27751831e-01	-4.60328457e-01
2.536           	3.07966174e+00	2.45501685e-18	-8.85643693e-01	9.74208062e-02	1.59222747e-02	3.38762791e-01	1.63725168e+00	1.44241006e+00	3.38762791e-01	-3.38762791e-01	-4.26899572e-01	-4.58744121e-01
2.5365          	3.07942311e+00	2.45512759e-18	-8.83270416e-01	9.71597458e-02	1.55711533e-02	3.38736542e-01	1.63687130e+00	1.44255181e+00	3.38736542e-01	-3.38736542e-01	-4.26064055e-01	-4.57206362e-01
2.537           	3.07926846e+00	2.45518661e-18	-8.81006623e-01	9.69107286e-02	1.52328998e-02	3.38719530e-01	1.63654496e+00	1.44272350e+00	3.38719530e-01	-3.38719530e-01	-4.25270412e-01	-4.55736211e-01
2.5375          	3.07887918e+00	2.45543969e-18	-8.78148969e-01	9.65963866e-02	1.49058228e-02	3.38676710e-01	1.63603598e+00	1.44284320e+00	3.38676710e-01	-3.38676710e-01	-4.24168662e-01	-4.53980307e-01
2.538           	3.07853010e+00	2.45545635e-18	-8.75312224e-01	9.62843447e-02	1.45885204e-02	3.38638311e-01	1.63554940e+00	1.44298071e+00	3.38638311e-01	-3.38638311e-01	-4.23067592e-01	-4.52244633e-01
2.5385          	3.07834911e+00	2.45509644e-18	-8.72411969e-01	9.59653166e-02	1.42798261e-02	3.38618403e-01	1.63513987e+00	1.44320924e+00	3.38618403e-01	-3.38618403e-01	-4.21926159e-01	-4.50485811e-01
2.539           	3.07808427e+00	2.45523783e-18	-8.69735278e-01	9.56708806e-02	1.39787537e-02	3.38589269e-01	1.63471301e+00	1.44337125e+00	3.38589269e-01	-3.38589269e-01	-4.20888885e-01	-4.48846393e-01
2.5395          	3.07784147e+00	2.45513857e-18	-8.67035197e-01	9.53738717e-02	1.36844888e-02	3.38562562e-01	1.63429461e+00	1.44354686e+00	3.38562562e-01	-3.38562562e-01	-4.19833110e-01	-4.47202087e-01
2.54            	3.07758657e+00	2.45513353e-18	-8.64162116e-01	9.50578327e-02	1.33963369e-02	3.38534523e-01	1.63385112e+00	1.44373545e+00	3.38534523e-01	-3.38534523e-01	-4.18684721e-01	-4.45477395e-01
2.5405          	3.07730907e+00	2.45502199e-18	-8.61254885e-01	9.47380373e-02	1.31137082e-02	3.38503997e-01	1.63339257e+00	1.44391650e+00	3.38503997e-01	-3.38503997e-01	-4.17513734e-01	-4.43741151e-01
2.541           	3.07705415e+00	2.45489404e-18	-8.58338889e-01	9.44172778e-02	1.24251098e-02	3.38475957e-01	1.63294435e+00	1.44410980e+00	3.38475957e-01	-3.38475957e-01	-4.16744335e-01	-4.41594554e-01
2.5415          	3.07675185e+00	2.45430254e-18	-8.55346106e-01	9.40880717e-02	1.17876194e-02	3.38442703e-01	1.63246400e+00	1.44428785e+00	3.38442703e-01	-3.38442703e-01	-4.15885434e-01	-4.39460672e-01
2.542           	3.07654953e+00	2.45386940e-18	-8.52623951e-01	9.37886346e-02	1.11925800e-02	3.38420448e-01	1.63206340e+00	1.44448613e+00	3.38420448e-01	-3.38420448e-01	-4.15119395e-01	-4.37504555e-01
2.5425          	3.07632363e+00	2.45382820e-18	-8.49495519e-01	9.34445071e-02	1.06330166e-02	3.38395599e-01	1.63160632e+00	1.44471731e+00	3.38395599e-01	-3.38395599e-01	-4.14114743e-01	-4.35380776e-01
2.543           	3.07615901e+00	2.45346629e-18	-8.46129959e-01	9.30742955e-02	1.01032917e-02	3.38377491e-01	1.63115380e+00	1.44500521e+00	3.38377491e-01	-3.38377491e-01	-4.12961688e-01	-4.33168271e-01
2.5435          	3.07588580e+00	2.45349456e-18	-8.43081155e-01	9.27389270e-02	9.59883182e-03	3.38347438e-01	1.63068183e+00	1.44520397e+00	3.38347438e-01	-3.38347438e-01	-4.11941746e-01	-4.31139409e-01
2.544           	3.07567072e+00	2.45312734e-18	-8.39844667e-01	9.23829134e-02	9.11591464e-03	3.38323779e-01	1.63021827e+00	1.44545245e+00	3.38323779e-01	-3.38323779e-01	-4.10806419e-01	-4.29038248e-01
2.5445          	3.07541784e+00	2.45231397e-18	-8.36635320e-01	9.20298852e-02	8.65149868e-03	3.38295963e-01	1.62973881e+00	1.44567904e+00	3.38295963e-01	-3.38295963e-01	-4.09666162e-01	-4.26969159e-01
2.545           	3.07519526e+00	2.45190358e-18	-8.33454564e-01	9.16800021e-02	8.20309181e-03	3.38271479e-01	1.62927763e+00	1.44591763e+00	3.38271479e-01	-3.38271479e-01	-4.08524190e-01	-4.24930374e-01
2.5455          	3.07496336e+00	2.45110922e-18	-8.30071228e-01	9.13078351e-02	7.76863878e-03	3.38245969e-01	1.62878951e+00	1.44617384e+00	3.38245969e-01	-3.38245969e-01	-4.07266975e-01	-4.22804253e-01
2.546           	3.07467064e+00	2.45044251e-18	-8.26728329e-01	9.09401162e-02	7.34643787e-03	3.38213770e-01	1.62827544e+00	1.44639520e+00	3.38213770e-01	-3.38213770e-01	-4.06017727e-01	-4.20710602e-01
2.5465          	3.07448000e+00	2.44968599e-18	-8.23316842e-01	9.05648526e-02	6.93507337e-03	3.38192800e-01	1.62780485e+00	1.44667515e+00	3.38192800e-01	-3.38192800e-01	-4.04723347e-01	-4.18593494e-01
2.547           	3.07422628e+00	2.44890187e-18	-8.20034785e-01	9.02038264e-02	6.53336100e-03	3.38164891e-01	1.62731697e+00	1.44690931e+00	3.38164891e-01	-3.38164891e-01	-4.03484032e-01	-4.16550754e-01
2.5475          	3.07396813e+00	2.44808502e-18	-8.16485357e-01	8.98133893e-02	6.14030621e-03	3.38136494e-01	1.62679745e+00	1.44717067e+00	3.38136494e-01	-3.38136494e-01	-4.02102372e-01	-4.14382985e-01
2.548           	3.07373498e+00	2.44722425e-18	-8.12877172e-01	8.94164889e-02	5.75506755e-03	3.38110848e-01	1.62628398e+00	1.44745100e+00	3.38110848e-01	-3.38110848e-01	-4.00683519e-01	-4.12193654e-01
2.5485          	3.07358215e+00	2.44625138e-18	-8.09402084e-01	8.90342293e-02	5.37693020e-03	3.38094037e-01	1.62582530e+00	1.44775685e+00	3.38094037e-01	-3.38094037e-01	-3.99324112e-01	-4.10077972e-01
2.549           	3.07329138e+00	2.44549997e-18	-8.05791773e-01	8.86370950e-02	5.00527975e-03	3.38062052e-01	1.62528279e+00	1.44800860e+00	3.38062052e-01	-3.38062052e-01	-3.97890607e-01	-4.07901166e-01
2.5495          	3.07310820e+00	2.44464974e-18	-8.02273382e-01	8.82500720e-02	4.63958987e-03	3.38041902e-01	1.62480417e+00	1.44830403e+00	3.38041902e-01	-3.38041902e-01	-3.96497101e-01	-4.05776281e-01
2.55            	3.07288176e+00	2.44389725e-18	-7.98712029e-01	8.78583232e-02	4.27940572e-03	3.38016994e-01	1.62429920e+00	1.44858256e+00	3.38016994e-01	-3.38016994e-01	-3.95076609e-01	-4.03635420e-01
2.5505          	3.07266780e+00	2.44269644e-18	-7.94945567e-01	8.74440124e-02	3.92433159e-03	3.37993458e-01	1.62377791e+00	1.44888989e+00	3.37993458e-01	-3.37993458e-01	-3.93548452e-01	-4.01397115e-01
2.551           	3.07244395e+00	2.44182996e-18	-7.91217571e-01	8.70339328e-02	3.88493877e-03	3.37968835e-01	1.62325591e+00	1.44918804e+00	3.37968835e-01	-3.37968835e-01	-3.91723847e-01	-3.99493724e-01
2.5515          	3.07225062e+00	2.44053322e-18	-7.87547400e-01	8.66302140e-02	3.81480620e-03	3.37947568e-01	1.62275552e+00	1.44949509e+00	3.37947568e-01	-3.37947568e-01	-3.89958894e-01	-3.97588506e-01
2.552           	3.07207867e+00	2.43941713e-18	-7.83864721e-01	8.62251193e-02	3.71992928e-03	3.37928653e-01	1.62226445e+00	1.44981421e+00	3.37928653e-01	-3.37928653e-01	-3.88212431e-01	-3.95652290e-01
2.5525          	3.07187628e+00	2.43844655e-18	-7.79985698e-01	8.57984268e-02	3.60509954e-03	3.37906391e-01	1.62173657e+00	1.45013971e+00	3.37906391e-01	-3.37906391e-01	-3.86387750e-01	-3.93597949e-01
2.553           	3.07168942e+00	2.43732026e-18	-7.76205705e-01	8.53826275e-02	3.47415298e-03	3.37885836e-01	1.62122734e+00	1.45046208e+00	3.37885836e-01	-3.37885836e-01	-3.84628700e-01	-3.91577005e-01
2.5535          	3.07143573e+00	2.43622707e-18	-7.72064008e-01	8.49270409e-02	3.33016694e-03	3.37857930e-01	1.62064490e+00	1.45079082e+00	3.37857930e-01	-3.37857930e-01	-3.82701837e-01	-3.89362171e-01
2.554           	3.07136628e+00	2.43512575e-18	-7.68291289e-01	8.45120418e-02	3.17561538e-03	3.37850291e-01	1.62019518e+00	1.45117110e+00	3.37850291e-01	-3.37850291e-01	-3.80970029e-01	-3.87321260e-01
2.5545          	3.07121008e+00	2.43428159e-18	-7.64356205e-01	8.40791826e-02	3.01249349e-03	3.37833109e-01	1.61968422e+00	1.45152586e+00	3.37833109e-01	-3.37833109e-01	-3.79165609e-01	-3.85190596e-01
2.555           	3.07089241e+00	2.43291865e-18	-7.60108509e-01	8.36119359e-02	2.84241001e-03	3.37798165e-01	1.61905814e+00	1.45183427e+00	3.37798165e-01	-3.37798165e-01	-3.77211844e-01	-3.82896664e-01
2.5555          	3.07066260e+00	2.43066458e-18	-7.56497642e-01	8.32147406e-02	2.66666768e-03	3.37772886e-01	1.61854604e+00	1.45211656e+00	3.37772886e-01	-3.37772886e-01	-3.75582153e-01	-3.80915488e-01
2.556           	3.07044337e+00	2.42931134e-18	-7.52560699e-01	8.27816769e-02	2.48632794e-03	3.37748771e-01	1.61800336e+00	1.45244001e+00	3.37748771e-01	-3.37748771e-01	-3.73794022e-01	-3.78766678e-01
2.5565          	3.07023774e+00	2.42791815e-18	-7.48401610e-01	8.23241772e-02	2.30225473e-03	3.37726152e-01	1.61744305e+00	1.45279469e+00	3.37726152e-01	-3.37726152e-01	-3.71898551e-01	-3.76503060e-01
2.557           	3.07023838e+00	2.42643082e-18	-7.44576460e-01	8.19034106e-02	2.11515595e-03	3.37726222e-01	1.61702260e+00	1.45321578e+00	3.37726222e-01	-3.37726222e-01	-3.70173074e-01	-3.74403386e-01
2.5575          	3.07007267e+00	2.42518684e-18	-7.40331907e-01	8.14365098e-02	1.92560819e-03	3.37707994e-01	1.61647285e+00	1.45359983e+00	3.37707994e-01	-3.37707994e-01	-3.68240345e-01	-3.72091562e-01
2.558           	3.06982176e+00	2.42397714e-18	-7.36251954e-01	8.09877150e-02	1.73407961e-03	3.37680393e-01	1.61589859e+00	1.45392316e+00	3.37680393e-01	-3.37680393e-01	-3.66391898e-01	-3.69860057e-01
2.5585          	3.06967709e+00	2.42219037e-18	-7.32204178e-01	8.05424596e-02	1.54097080e-03	3.37664480e-01	1.61538100e+00	1.45429608e+00	3.37664480e-01	-3.37664480e-01	-3.64561118e-01	-3.67643060e-01
2.559           	3.06958320e+00	2.42064656e-18	-7.27814656e-01	8.00596121e-02	1.34660342e-03	3.37654152e-01	1.61485121e+00	1.45473199e+00	3.37654152e-01	-3.37654152e-01	-3.62560724e-01	-3.65253931e-01
2.5595          	3.06943027e+00	2.41905780e-18	-7.23657668e-01	7.96023435e-02	1.15125352e-03	3.37637330e-01	1.61431748e+00	1.45511279e+00	3.37637330e-01	-3.37637330e-01	-3.60677581e-01	-3.62980088e-01
2.56            	3.06931433e+00	2.41750437e-18	-7.19299770e-01	7.91229747e-02	9.55152099e-04	3.37624576e-01	1.61378014e+00	1.45553419e+00	3.37624576e-01	-3.37624576e-01	-3.58694733e-01	-3.60605037e-01
2.5605          	3.06910008e+00	2.41583349e-18	-7.15052972e-01	7.86558269e-02	7.58503083e-04	3.37601009e-01	1.61320587e+00	1.45589421e+00	3.37601009e-01	-3.37601009e-01	-3.56767983e-01	-3.58284989e-01
2.561           	3.06891717e+00	2.41385107e-18	-7.10784514e-01	7.81862965e-02	-1.31715837e-03	3.37580888e-01	1.61264488e+00	1.45627229e+00	3.37580888e-01	-3.37580888e-01	-3.56709415e-01	-3.54075098e-01
2.5615          	3.06901353e+00	2.41236721e-18	-7.06349923e-01	7.76984915e-02	-3.18051248e-03	3.37591489e-01	1.61220526e+00	1.45680827e+00	3.37591489e-01	-3.37591489e-01	-3.56355474e-01	-3.49994449e-01
2.562           	3.06889564e+00	2.41133736e-18	-7.02103130e-01	7.72313443e-02	-4.86933876e-03	3.37578521e-01	1.61167917e+00	1.45721648e+00	3.37578521e-01	-3.37578521e-01	-3.55920904e-01	-3.46182226e-01
2.5625          	3.06868533e+00	2.40896774e-18	-6.97860791e-01	7.67646870e-02	-6.41393500e-03	3.37555386e-01	1.61110735e+00	1.45757798e+00	3.37555386e-01	-3.37555386e-01	-3.55344331e-01	-3.42516461e-01
2.563           	3.06854406e+00	2.40688395e-18	-6.93155278e-01	7.62470805e-02	-7.83869474e-03	3.37539846e-01	1.61051911e+00	1.45802495e+00	3.37539846e-01	-3.37539846e-01	-3.54416334e-01	-3.38738944e-01
2.5635          	3.06837614e+00	2.40460605e-18	-6.88832228e-01	7.57715451e-02	-9.16331377e-03	3.37521376e-01	1.60995962e+00	1.45841653e+00	3.37521376e-01	-3.37521376e-01	-3.53579428e-01	-3.35252800e-01
2.564           	3.06825219e+00	2.40222548e-18	-6.84232749e-01	7.52656023e-02	-1.04037428e-02	3.37507741e-01	1.60939170e+00	1.45886049e+00	3.37507741e-01	-3.37507741e-01	-3.52520117e-01	-3.31712632e-01
2.5645          	3.06828555e+00	2.40006893e-18	-6.79690657e-01	7.47659722e-02	-1.15729406e-02	3.37511411e-01	1.60890875e+00	1.45937680e+00	3.37511411e-01	-3.37511411e-01	-3.51418269e-01	-3.28272388e-01
