# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.668           	3.01257938e+00	5.01481312e-18	2.19657121e-02	-2.41622833e-03	1.27148885e+00	3.31383731e-01	1.50387346e+00	1.50870592e+00	3.31383731e-01	-3.31383731e-01	1.28247170e+00	-1.26050599e+00
0.669           	3.02117105e+00	5.09540892e-18	3.18006389e-03	-3.49807028e-04	1.22078644e+00	3.32328815e-01	1.51023572e+00	1.51093533e+00	3.32328815e-01	-3.32328815e-01	1.22237647e+00	-1.21919641e+00
0.67            	3.02494759e+00	5.17903463e-18	-2.13626239e-02	2.34988863e-03	1.16759001e+00	3.32744235e-01	1.51482368e+00	1.51012391e+00	3.32744235e-01	-3.32744235e-01	1.15690870e+00	-1.17827132e+00
0.671           	3.02852994e+00	5.25368678e-18	-4.44540481e-02	4.88994529e-03	1.11200437e+00	3.33138293e-01	1.51915491e+00	1.50937502e+00	3.33138293e-01	-3.33138293e-01	1.08977734e+00	-1.13423139e+00
0.672           	3.03481480e+00	5.31829665e-18	-6.53251945e-02	7.18577140e-03	1.05413886e+00	3.33829628e-01	1.52459317e+00	1.51022163e+00	3.33829628e-01	-3.33829628e-01	1.02147626e+00	-1.08680145e+00
0.673           	3.04408776e+00	5.37816307e-18	-8.56747842e-02	9.42422626e-03	9.94108321e-01	3.34849654e-01	1.53146811e+00	1.51261965e+00	3.34849654e-01	-3.34849654e-01	9.51270929e-01	-1.03694571e+00
0.674           	3.05023367e+00	5.43134633e-18	-1.06209713e-01	1.16830684e-02	9.32032559e-01	3.35525704e-01	1.53679991e+00	1.51343377e+00	3.35525704e-01	-3.35525704e-01	8.78927703e-01	-9.85137416e-01
0.675           	3.05480847e+00	5.47383551e-18	-1.29212338e-01	1.42133571e-02	8.68036533e-01	3.36028931e-01	1.54161759e+00	1.51319088e+00	3.36028931e-01	-3.36028931e-01	8.03430365e-01	-9.32642702e-01
0.676           	3.06386043e+00	5.51072055e-18	-1.46192179e-01	1.60811397e-02	8.02249939e-01	3.37024647e-01	1.54801135e+00	1.51584907e+00	3.37024647e-01	-3.37024647e-01	7.29153849e-01	-8.75346028e-01
0.677           	3.07370216e+00	5.54442727e-18	-1.66237850e-01	1.82861635e-02	7.34806398e-01	3.38107237e-01	1.55513724e+00	1.51856492e+00	3.38107237e-01	-3.38107237e-01	6.51687473e-01	-8.17925322e-01
0.678           	3.07747389e+00	5.56491464e-18	-1.86300358e-01	2.04930394e-02	6.65843687e-01	3.38522128e-01	1.55922999e+00	1.51824391e+00	3.38522128e-01	-3.38522128e-01	5.72693508e-01	-7.58993866e-01
0.679           	3.08634265e+00	5.57776425e-18	-2.03014608e-01	2.23316069e-02	5.95503222e-01	3.39497692e-01	1.56550293e+00	1.52083972e+00	3.39497692e-01	-3.39497692e-01	4.93995918e-01	-6.97010526e-01
0.68            	3.09417575e+00	5.58783332e-18	-2.25586670e-01	2.48145337e-02	5.23930201e-01	3.40359332e-01	1.57190241e+00	1.52227334e+00	3.40359332e-01	-3.40359332e-01	4.11136866e-01	-6.36723536e-01
0.681           	3.09958369e+00	5.59165792e-18	-2.49311311e-01	2.74242442e-02	4.51271891e-01	3.40954206e-01	1.57721609e+00	1.52236760e+00	3.40954206e-01	-3.40954206e-01	3.26616235e-01	-5.75927546e-01
0.682           	3.10872108e+00	5.59179139e-18	-2.61166938e-01	2.87283632e-02	3.77677773e-01	3.41959319e-01	1.58308890e+00	1.52563218e+00	3.41959319e-01	-3.41959319e-01	2.47094303e-01	-5.08261242e-01
0.683           	3.11217411e+00	5.58717244e-18	-2.80132867e-01	3.08146153e-02	3.03300340e-01	3.42339152e-01	1.58690167e+00	1.52527244e+00	3.42339152e-01	-3.42339152e-01	1.63233907e-01	-4.43366773e-01
0.684           	3.11927202e+00	5.57279724e-18	-2.94520206e-01	3.23972227e-02	2.28293517e-01	3.43119922e-01	1.59203323e+00	1.52723879e+00	3.43119922e-01	-3.43119922e-01	8.10334137e-02	-3.75553620e-01
0.685           	3.12788365e+00	5.54857859e-18	-3.12093523e-01	3.43302875e-02	1.52813023e-01	3.44067202e-01	1.59827211e+00	1.52961154e+00	3.44067202e-01	-3.44067202e-01	-3.23373861e-03	-3.08859785e-01
0.686           	3.13045987e+00	5.51790811e-18	-3.26225034e-01	3.58847537e-02	7.70154735e-02	3.44350586e-01	1.60111469e+00	1.52934518e+00	3.44350586e-01	-3.44350586e-01	-8.60970434e-02	-2.40127990e-01
0.687           	3.13646206e+00	5.48481394e-18	-3.39348300e-01	3.73283130e-02	1.05801767e-03	3.45010827e-01	1.60555935e+00	1.53090272e+00	3.45010827e-01	-3.45010827e-01	-1.68616132e-01	-1.70732168e-01
0.688           	3.14050431e+00	5.44729902e-18	-3.54957185e-01	3.90452903e-02	-7.49013060e-02	3.45455474e-01	1.60929744e+00	1.53120686e+00	3.45455474e-01	-3.45455474e-01	-2.52379898e-01	-1.02577286e-01
0.689           	3.14733446e+00	5.40119398e-18	-3.65980382e-01	4.02578420e-02	-1.50704349e-01	3.46206790e-01	1.61392507e+00	1.53340939e+00	3.46206790e-01	-3.46206790e-01	-3.33694540e-01	-3.22858420e-02
0.69            	3.14987918e+00	5.35468870e-18	-3.80321461e-01	4.18353607e-02	-2.26194224e-01	3.46486710e-01	1.61677495e+00	1.53310423e+00	3.46486710e-01	-3.46486710e-01	-4.16354954e-01	3.60334934e-02
0.691           	3.15503625e+00	5.29735138e-18	-3.95403009e-01	4.34943310e-02	-3.01215091e-01	3.47053988e-01	1.62101246e+00	1.53402379e+00	3.47053988e-01	-3.47053988e-01	-4.98916596e-01	1.03513587e-01
0.692           	3.16107061e+00	5.23916675e-18	-4.05369925e-01	4.45906918e-02	-3.75613424e-01	3.47717767e-01	1.62512600e+00	1.53594461e+00	3.47717767e-01	-3.47717767e-01	-5.78298386e-01	1.72928461e-01
0.693           	3.16017950e+00	5.17783115e-18	-4.16653006e-01	4.58318307e-02	-4.49236117e-01	3.47619745e-01	1.62592158e+00	1.53425792e+00	3.47619745e-01	-3.47619745e-01	-6.57562621e-01	2.40909614e-01
0.694           	3.16534874e+00	5.10773522e-18	-4.26420415e-01	4.69062456e-02	-5.21932343e-01	3.48188361e-01	1.62958061e+00	1.53576812e+00	3.48188361e-01	-3.48188361e-01	-7.35142550e-01	3.08722136e-01
0.695           	3.16892823e+00	5.03254060e-18	-4.36857062e-01	4.80542768e-02	-5.93553999e-01	3.48582106e-01	1.63251839e+00	1.53640984e+00	3.48582106e-01	-3.48582106e-01	-8.11982530e-01	3.75125468e-01
0.696           	3.16922120e+00	4.95756898e-18	-4.49186081e-01	4.94104689e-02	-6.63955915e-01	3.48614332e-01	1.63402107e+00	1.53520013e+00	3.48614332e-01	-3.48614332e-01	-8.88548955e-01	4.39362874e-01
0.697           	3.17383229e+00	4.87935469e-18	-4.58365931e-01	5.04202524e-02	-7.32996277e-01	3.49121552e-01	1.63733640e+00	1.53649589e+00	3.49121552e-01	-3.49121552e-01	-9.62179242e-01	5.03813311e-01
0.698           	3.17257793e+00	4.79766456e-18	-4.66042467e-01	5.12646714e-02	-8.00536217e-01	3.48983572e-01	1.63755364e+00	1.53502429e+00	3.48983572e-01	-3.48983572e-01	-1.03355745e+00	5.67514984e-01
0.699           	3.17045392e+00	4.71494308e-18	-4.78683621e-01	5.26551983e-02	-8.66440837e-01	3.48749932e-01	1.63788216e+00	1.53257176e+00	3.48749932e-01	-3.48749932e-01	-1.10578265e+00	6.27099026e-01
0.7             	3.17224318e+00	4.62625379e-18	-4.79271953e-01	5.27199149e-02	-9.30579344e-01	3.48946750e-01	1.63884151e+00	1.53340168e+00	3.48946750e-01	-3.48946750e-01	-1.17021532e+00	6.90943367e-01
0.701           	3.17679072e+00	4.53804187e-18	-4.89606591e-01	5.38567250e-02	-9.92824290e-01	3.49446979e-01	1.64225208e+00	1.53453863e+00	3.49446979e-01	-3.49446979e-01	-1.23762759e+00	7.48020995e-01
0.702           	3.17498195e+00	4.44127755e-18	-4.96706516e-01	5.46377168e-02	-1.05305320e+00	3.49248015e-01	1.64212869e+00	1.53285326e+00	3.49248015e-01	-3.49248015e-01	-1.30140646e+00	8.04699947e-01
0.703           	3.17526496e+00	4.35012285e-18	-5.04437791e-01	5.54881570e-02	-1.11114893e+00	3.49279145e-01	1.64312064e+00	1.53214432e+00	3.49279145e-01	-3.49279145e-01	-1.36336783e+00	8.58930036e-01
0.704           	3.17837083e+00	4.24841082e-18	-5.12111825e-01	5.63323008e-02	-1.16699780e+00	3.49620792e-01	1.64551772e+00	1.53285312e+00	3.49620792e-01	-3.49620792e-01	-1.42305372e+00	9.10941891e-01
0.705           	3.17768727e+00	4.14831290e-18	-5.16351776e-01	5.67986953e-02	-1.22049379e+00	3.49545600e-01	1.64564233e+00	1.53204494e+00	3.49545600e-01	-3.49545600e-01	-1.47866968e+00	9.62317899e-01
0.706           	3.17899436e+00	4.05741849e-18	-5.18028237e-01	5.69831061e-02	-1.27153361e+00	3.49689379e-01	1.64648029e+00	1.53251407e+00	3.49689379e-01	-3.49689379e-01	-1.53054773e+00	1.01251949e+00
0.707           	3.17711671e+00	3.95638750e-18	-5.21967929e-01	5.74164722e-02	-1.32001967e+00	3.49482838e-01	1.64597483e+00	1.53114188e+00	3.49482838e-01	-3.49482838e-01	-1.58100363e+00	1.05903570e+00
0.708           	3.17476155e+00	3.85427192e-18	-5.20552017e-01	5.72607219e-02	-1.36585896e+00	3.49223771e-01	1.64464150e+00	1.53012006e+00	3.49223771e-01	-3.49223771e-01	-1.62613497e+00	1.10558295e+00
0.709           	3.17577121e+00	3.74721127e-18	-5.25090411e-01	5.77599452e-02	-1.40896617e+00	3.49334833e-01	1.64564555e+00	1.53012566e+00	3.49334833e-01	-3.49334833e-01	-1.67151137e+00	1.14642096e+00
0.71            	3.17297729e+00	3.63664074e-18	-5.25242847e-01	5.77767132e-02	-1.44925755e+00	3.49027501e-01	1.64426536e+00	1.52871193e+00	3.49027501e-01	-3.49027501e-01	-1.71187898e+00	1.18663613e+00
0.711           	3.17179090e+00	3.52963211e-18	-5.27789676e-01	5.80568643e-02	-1.48665907e+00	3.48896999e-01	1.64395231e+00	1.52783858e+00	3.48896999e-01	-3.48896999e-01	-1.75055391e+00	1.22276423e+00
0.712           	3.17152541e+00	3.43508751e-18	-5.28398239e-01	5.81238062e-02	-1.52110615e+00	3.48867795e-01	1.64388651e+00	1.52763890e+00	3.48867795e-01	-3.48867795e-01	-1.78530527e+00	1.25690703e+00
0.713           	3.17164806e+00	3.31855960e-18	-5.23827866e-01	5.76210652e-02	-1.55253028e+00	3.48881286e-01	1.64344509e+00	1.52820296e+00	3.48881286e-01	-3.48881286e-01	-1.81444421e+00	1.29061635e+00
0.714           	3.16469091e+00	3.21436007e-18	-5.25372702e-01	5.77909972e-02	-1.58087549e+00	3.48116000e-01	1.64013645e+00	1.52455446e+00	3.48116000e-01	-3.48116000e-01	-1.84356184e+00	1.31818914e+00
0.715           	3.15894288e+00	3.10689504e-18	-5.21961912e-01	5.74158103e-02	-1.60608740e+00	3.47483717e-01	1.63688725e+00	1.52205563e+00	3.47483717e-01	-3.47483717e-01	-1.86706835e+00	1.34510644e+00
0.716           	3.15623683e+00	2.99891140e-18	-5.20175102e-01	5.72192612e-02	-1.62812119e+00	3.47186051e-01	1.63533768e+00	1.52089915e+00	3.47186051e-01	-3.47186051e-01	-1.88820874e+00	1.36803364e+00
0.717           	3.15155551e+00	2.89434644e-18	-5.14463873e-01	5.65910261e-02	-1.64693561e+00	3.46671106e-01	1.63236878e+00	1.51918673e+00	3.46671106e-01	-3.46671106e-01	-1.90416754e+00	1.38970367e+00
0.718           	3.15384604e+00	2.78865584e-18	-5.14581084e-01	5.66039193e-02	-1.66249655e+00	3.46923064e-01	1.63352694e+00	1.52031910e+00	3.46923064e-01	-3.46923064e-01	-1.91978709e+00	1.40520600e+00
0.719           	3.15230267e+00	2.69241342e-18	-5.10433836e-01	5.61477219e-02	-1.67477423e+00	3.46753294e-01	1.63229906e+00	1.52000361e+00	3.46753294e-01	-3.46753294e-01	-1.92999115e+00	1.41955732e+00
0.72            	3.15052811e+00	2.59685327e-18	-5.04944467e-01	5.55438914e-02	-1.68374452e+00	3.46558092e-01	1.63080795e+00	1.51972017e+00	3.46558092e-01	-3.46558092e-01	-1.93621675e+00	1.43127228e+00
0.721           	3.15090683e+00	2.50457221e-18	-5.00521338e-01	5.50573472e-02	-1.68938909e+00	3.46599751e-01	1.63051076e+00	1.52039607e+00	3.46599751e-01	-3.46599751e-01	-1.93964976e+00	1.43912842e+00
0.722           	3.14684908e+00	2.41119055e-18	-4.94118391e-01	5.43530230e-02	-1.69169656e+00	3.46153399e-01	1.62777756e+00	1.51907152e+00	3.46153399e-01	-3.46153399e-01	-1.93875575e+00	1.44463736e+00
0.723           	3.14344513e+00	2.32960785e-18	-4.81333596e-01	5.29466955e-02	-1.69066085e+00	3.45778965e-01	1.62466926e+00	1.51877587e+00	3.45778965e-01	-3.45778965e-01	-1.93132765e+00	1.44999405e+00
0.724           	3.14349590e+00	2.23726878e-18	-4.76734699e-01	5.24408169e-02	-1.68628156e+00	3.45784549e-01	1.62418877e+00	1.51930713e+00	3.45784549e-01	-3.45784549e-01	-1.92464891e+00	1.44791421e+00
0.725           	3.14635430e+00	2.15753486e-18	-4.72559545e-01	5.19815499e-02	-1.67856570e+00	3.46098973e-01	1.62515870e+00	1.52119560e+00	3.46098973e-01	-3.46098973e-01	-1.91484547e+00	1.44228593e+00
0.726           	3.14764003e+00	2.08047293e-18	-4.64181031e-01	5.10599134e-02	-1.66752518e+00	3.46240403e-01	1.62487993e+00	1.52276010e+00	3.46240403e-01	-3.46240403e-01	-1.89961569e+00	1.43543466e+00
0.727           	3.14485789e+00	2.00267382e-18	-4.53287380e-01	4.98616118e-02	-1.65317776e+00	3.45934368e-01	1.62229056e+00	1.52256733e+00	3.45934368e-01	-3.45934368e-01	-1.87982145e+00	1.42653407e+00
0.728           	3.14573784e+00	1.93292688e-18	-4.43715456e-01	4.88087001e-02	-1.63554719e+00	3.46031163e-01	1.62167762e+00	1.52406022e+00	3.46031163e-01	-3.46031163e-01	-1.85740492e+00	1.41368947e+00
0.729           	3.14229750e+00	1.86382383e-18	-4.35917668e-01	4.79509434e-02	-1.61466455e+00	3.45652725e-01	1.61909970e+00	1.52319781e+00	3.45652725e-01	-3.45652725e-01	-1.83262339e+00	1.39670572e+00
0.73            	3.14116957e+00	1.79688948e-18	-4.26736613e-01	4.69410274e-02	-1.59056696e+00	3.45528653e-01	1.61752581e+00	1.52364376e+00	3.45528653e-01	-3.45528653e-01	-1.80393527e+00	1.37719865e+00
0.731           	3.14331829e+00	1.73173259e-18	-4.17238606e-01	4.58962467e-02	-1.56329735e+00	3.45765012e-01	1.61755539e+00	1.52576290e+00	3.45765012e-01	-3.45765012e-01	-1.77191666e+00	1.35467805e+00
0.732           	3.14144119e+00	1.67572490e-18	-4.10986521e-01	4.52085173e-02	-1.53290426e+00	3.45558530e-01	1.61592911e+00	1.52551208e+00	3.45558530e-01	-3.45558530e-01	-1.73839752e+00	1.32741100e+00
0.733           	3.14607647e+00	1.61875615e-18	-3.98480521e-01	4.38328573e-02	-1.49944326e+00	3.46068411e-01	1.61687109e+00	1.52920538e+00	3.46068411e-01	-3.46068411e-01	-1.69868352e+00	1.30020300e+00
0.734           	3.14735871e+00	1.56632126e-18	-3.86240427e-01	4.24864470e-02	-1.46297613e+00	3.46209458e-01	1.61616580e+00	1.53119291e+00	3.46209458e-01	-3.46209458e-01	-1.65609635e+00	1.26985592e+00
0.735           	3.15100057e+00	1.51637078e-18	-3.77752229e-01	4.15527452e-02	-1.42356976e+00	3.46610063e-01	1.61705303e+00	1.53394754e+00	3.46610063e-01	-3.46610063e-01	-1.61244587e+00	1.23469364e+00
0.736           	3.15253830e+00	1.47025763e-18	-3.67796518e-01	4.04576170e-02	-1.38129850e+00	3.46779213e-01	1.61672677e+00	1.53581153e+00	3.46779213e-01	-3.46779213e-01	-1.56519676e+00	1.19740024e+00
0.737           	3.15476458e+00	1.43145942e-18	-3.57703055e-01	3.93473360e-02	-1.33624307e+00	3.47024104e-01	1.61672963e+00	1.53803496e+00	3.47024104e-01	-3.47024104e-01	-1.51509459e+00	1.15739154e+00
0.738           	3.15984404e+00	1.38638224e-18	-3.42197079e-01	3.76416787e-02	-1.28848983e+00	3.47582845e-01	1.61756370e+00	1.54228034e+00	3.47582845e-01	-3.47582845e-01	-1.45958837e+00	1.11739129e+00
0.739           	3.16048424e+00	1.34905376e-18	-3.35785563e-01	3.69364120e-02	-1.23813068e+00	3.47653267e-01	1.61717853e+00	1.54330571e+00	3.47653267e-01	-3.47653267e-01	-1.40602347e+00	1.07023790e+00
0.74            	3.16430412e+00	1.31816496e-18	-3.23109708e-01	3.55420678e-02	-1.18526322e+00	3.48073453e-01	1.61769413e+00	1.54660999e+00	3.48073453e-01	-3.48073453e-01	-1.34681807e+00	1.02370837e+00
0.741           	3.17068191e+00	1.28399967e-18	-3.15759279e-01	3.47335207e-02	-1.12999092e+00	3.48775010e-01	1.62007447e+00	1.55060743e+00	3.48775010e-01	-3.48775010e-01	-1.28787056e+00	9.72111285e-01
0.742           	3.17387122e+00	1.26012826e-18	-3.04239696e-01	3.34663665e-02	-1.07242260e+00	3.49125834e-01	1.62040198e+00	1.55346924e+00	3.49125834e-01	-3.49125834e-01	-1.22454244e+00	9.20302748e-01
0.743           	3.17472672e+00	1.23792397e-18	-2.87407069e-01	3.16147776e-02	-1.01267202e+00	3.49219939e-01	1.61897814e+00	1.55574858e+00	3.49219939e-01	-3.49219939e-01	-1.15637556e+00	8.68968488e-01
0.744           	3.18290193e+00	1.21047650e-18	-2.78226538e-01	3.06049191e-02	-9.50857367e-01	3.50119212e-01	1.62205588e+00	1.56084604e+00	3.50119212e-01	-3.50119212e-01	-1.08997064e+00	8.11744098e-01
0.745           	3.18775183e+00	1.18770306e-18	-2.67191914e-01	2.93911105e-02	-8.87102772e-01	3.50652702e-01	1.62326703e+00	1.56448481e+00	3.50652702e-01	-3.50652702e-01	-1.02069873e+00	7.53506815e-01
0.746           	3.19332045e+00	1.16820320e-18	-2.58160656e-01	2.83976722e-02	-8.21536786e-01	3.51265249e-01	1.62505790e+00	1.56826255e+00	3.51265249e-01	-3.51265249e-01	-9.50617114e-01	6.92456458e-01
0.747           	3.19860194e+00	1.15041919e-18	-2.47002425e-01	2.71702668e-02	-7.54291995e-01	3.51846214e-01	1.62647124e+00	1.57213070e+00	3.51846214e-01	-3.51846214e-01	-8.77793207e-01	6.30790782e-01
0.748           	3.19789336e+00	1.14047671e-18	-2.34613705e-01	2.58075076e-02	-6.85505676e-01	3.51768269e-01	1.62475419e+00	1.57313917e+00	3.51768269e-01	-3.51768269e-01	-8.02812528e-01	5.68198823e-01
0.749           	3.20506094e+00	1.13128111e-18	-2.29095152e-01	2.52004667e-02	-6.15317795e-01	3.52556703e-01	1.62773093e+00	1.57733000e+00	3.52556703e-01	-3.52556703e-01	-7.29865371e-01	5.00770219e-01
0.75            	3.21952281e+00	1.11657947e-18	-2.16501353e-01	2.38151488e-02	-5.43871651e-01	3.54147509e-01	1.63357655e+00	1.58594626e+00	3.54147509e-01	-3.54147509e-01	-6.52122327e-01	4.35620974e-01
0.751           	3.21643070e+00	1.11721428e-18	-2.07903144e-01	2.28693458e-02	-4.71314545e-01	3.53807377e-01	1.63108469e+00	1.58534600e+00	3.53807377e-01	-3.53807377e-01	-5.75266116e-01	3.67362973e-01
0.752           	3.21959874e+00	1.11454277e-18	-1.96032704e-01	2.15635974e-02	-3.97796110e-01	3.54155861e-01	1.63136297e+00	1.58823577e+00	3.54155861e-01	-3.54155861e-01	-4.95812462e-01	2.99779758e-01
0.753           	3.22408479e+00	1.11531570e-18	-1.87304885e-01	2.06035373e-02	-3.23468594e-01	3.54649327e-01	1.63264593e+00	1.59143886e+00	3.54649327e-01	-3.54649327e-01	-4.17121036e-01	2.29816151e-01
0.754           	3.22605372e+00	1.11258971e-18	-1.78882559e-01	1.96770814e-02	-2.48486256e-01	3.54865909e-01	1.63270394e+00	1.59334978e+00	3.54865909e-01	-3.54865909e-01	-3.37927535e-01	1.59044977e-01
0.755           	3.22873255e+00	1.11812496e-18	-1.70052581e-01	1.87057839e-02	-1.73004228e-01	3.55160580e-01	1.63307206e+00	1.59566049e+00	3.55160580e-01	-3.55160580e-01	-2.58030519e-01	8.79779379e-02
0.756           	3.23402859e+00	1.12786581e-18	-1.62589578e-01	1.78848536e-02	-9.71786976e-02	3.55743145e-01	1.63489915e+00	1.59912944e+00	3.55743145e-01	-3.55743145e-01	-1.78473487e-01	1.58839086e-02
0.757           	3.23751294e+00	1.12656126e-18	-1.56282294e-01	1.71910523e-02	-2.11666450e-02	3.56126423e-01	1.63594752e+00	1.60156542e+00	3.56126423e-01	-3.56126423e-01	-9.93077920e-02	-5.69745020e-02
0.758           	3.24015817e+00	1.13564635e-18	-1.50258746e-01	1.65284621e-02	5.48742728e-02	3.56417399e-01	1.63660755e+00	1.60355063e+00	3.56417399e-01	-3.56417399e-01	-2.02551002e-02	-1.30003646e-01
0.759           	3.24182046e+00	1.14559133e-18	-1.45606719e-01	1.60167391e-02	1.30786570e-01	3.56600251e-01	1.63692697e+00	1.60489349e+00	3.56600251e-01	-3.56600251e-01	5.79832107e-02	-2.03589930e-01
0.76            	3.24429033e+00	1.15522422e-18	-1.38250496e-01	1.52075545e-02	2.06412636e-01	3.56871936e-01	1.63735272e+00	1.60693761e+00	3.56871936e-01	-3.56871936e-01	1.37287388e-01	-2.75537884e-01
0.761           	3.24765680e+00	1.16901752e-18	-1.29435348e-01	1.42378882e-02	2.81596383e-01	3.57242248e-01	1.63806629e+00	1.60959051e+00	3.57242248e-01	-3.57242248e-01	2.16878710e-01	-3.46314057e-01
0.762           	3.24896323e+00	1.18226712e-18	-1.24776360e-01	1.37253996e-02	3.56183753e-01	3.57385955e-01	1.63820702e+00	1.61075622e+00	3.57385955e-01	-3.57385955e-01	2.93795573e-01	-4.18571933e-01
0.763           	3.24835004e+00	1.20690641e-18	-1.20621998e-01	1.32684198e-02	4.30021435e-01	3.57318504e-01	1.63744344e+00	1.61090660e+00	3.57318504e-01	-3.57318504e-01	3.69710436e-01	-4.90332434e-01
0.764           	3.25199724e+00	1.22572940e-18	-1.14796551e-01	1.26276206e-02	5.02958535e-01	3.57719697e-01	1.63862624e+00	1.61337100e+00	3.57719697e-01	-3.57719697e-01	4.45560259e-01	-5.60356810e-01
0.765           	3.25299749e+00	1.24728588e-18	-1.11372595e-01	1.22509854e-02	5.74846429e-01	3.57829724e-01	1.63874973e+00	1.61424776e+00	3.57829724e-01	-3.57829724e-01	5.19160132e-01	-6.30532727e-01
0.766           	3.25481346e+00	1.27654116e-18	-1.07634108e-01	1.18397519e-02	6.45539235e-01	3.58029480e-01	1.63924648e+00	1.61556698e+00	3.58029480e-01	-3.58029480e-01	5.91722181e-01	-6.99356289e-01
0.767           	3.25154993e+00	1.30639244e-18	-1.01965286e-01	1.12161814e-02	7.14894280e-01	3.57670493e-01	1.63699115e+00	1.61455879e+00	3.57670493e-01	-3.57670493e-01	6.63911637e-01	-7.65876923e-01
0.768           	3.25152908e+00	1.33617294e-18	-9.90837942e-02	1.08992174e-02	7.82772179e-01	3.57668199e-01	1.63666376e+00	1.61486532e+00	3.57668199e-01	-3.57668199e-01	7.33230282e-01	-8.32314076e-01
0.769           	3.24947357e+00	1.37010525e-18	-9.56604464e-02	1.05226491e-02	8.49037364e-01	3.57442092e-01	1.63525943e+00	1.61421413e+00	3.57442092e-01	-3.57442092e-01	8.01207140e-01	-8.96867587e-01
0.77            	3.25069436e+00	1.41091075e-18	-9.64695977e-02	1.06116557e-02	9.13557772e-01	3.57576380e-01	1.63595884e+00	1.61473553e+00	3.57576380e-01	-3.57576380e-01	8.65322973e-01	-9.61792571e-01
0.771           	3.24849807e+00	1.45403849e-18	-9.38684296e-02	1.03255273e-02	9.76206679e-01	3.57334788e-01	1.63457456e+00	1.61392351e+00	3.57334788e-01	-3.57334788e-01	9.29272464e-01	-1.02314089e+00
0.772           	3.24576135e+00	1.49412491e-18	-9.15732329e-02	1.00730556e-02	1.03686167e+00	3.57033749e-01	1.63295373e+00	1.61280762e+00	3.57033749e-01	-3.57033749e-01	9.91075051e-01	-1.08264828e+00
0.773           	3.24625542e+00	1.54109288e-18	-8.57299301e-02	9.43029231e-03	1.09540343e+00	3.57088097e-01	1.63255800e+00	1.61369742e+00	3.57088097e-01	-3.57088097e-01	1.05253846e+00	-1.13826839e+00
0.774           	3.24540436e+00	1.58785910e-18	-8.69401846e-02	9.56342030e-03	1.15171879e+00	3.56994480e-01	1.63226560e+00	1.61313876e+00	3.56994480e-01	-3.56994480e-01	1.10824870e+00	-1.19518888e+00
0.775           	3.24310863e+00	1.63805149e-18	-8.76984389e-02	9.64682827e-03	1.20569916e+00	3.56741949e-01	1.63120114e+00	1.61190749e+00	3.56741949e-01	-3.56741949e-01	1.16184994e+00	-1.24954838e+00
0.776           	3.24047537e+00	1.69219877e-18	-8.93788978e-02	9.83167876e-03	1.25724077e+00	3.56452291e-01	1.63006936e+00	1.61040601e+00	3.56452291e-01	-3.56452291e-01	1.21255132e+00	-1.30193022e+00
0.777           	3.23654034e+00	1.75160310e-18	-9.06333990e-02	9.96967390e-03	1.30624518e+00	3.56019438e-01	1.62823985e+00	1.60830050e+00	3.56019438e-01	-3.56019438e-01	1.26092849e+00	-1.35156188e+00
0.778           	3.23327048e+00	1.81660298e-18	-9.09293580e-02	1.00022294e-02	1.35261955e+00	3.55659753e-01	1.62663747e+00	1.60663301e+00	3.55659753e-01	-3.55659753e-01	1.30715487e+00	-1.39808423e+00
0.779           	3.23285632e+00	1.88008746e-18	-9.02938764e-02	9.93232640e-03	1.39627575e+00	3.55614196e-01	1.62636049e+00	1.60649584e+00	3.55614196e-01	-3.55614196e-01	1.35112881e+00	-1.44142268e+00
0.78            	3.22544474e+00	1.95030644e-18	-9.84252517e-02	1.08267777e-02	1.43713347e+00	3.54798921e-01	1.62354915e+00	1.60189559e+00	3.54798921e-01	-3.54798921e-01	1.38792085e+00	-1.48634610e+00
0.781           	3.22152221e+00	2.02737289e-18	-1.01361757e-01	1.11497933e-02	1.47511317e+00	3.54367443e-01	1.62191090e+00	1.59961131e+00	3.54367443e-01	-3.54367443e-01	1.42443229e+00	-1.52579405e+00
0.782           	3.21633318e+00	2.10779041e-18	-1.03008379e-01	1.13309217e-02	1.51014644e+00	3.53796650e-01	1.61949751e+00	1.59683567e+00	3.53796650e-01	-3.53796650e-01	1.45864225e+00	-1.56165063e+00
0.783           	3.21437869e+00	2.19437348e-18	-1.07158952e-01	1.17874847e-02	1.54216915e+00	3.53581655e-01	1.61897683e+00	1.59540186e+00	3.53581655e-01	-3.53581655e-01	1.48858967e+00	-1.59574862e+00
