# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
1.089           	2.51727328e+00	1.92333260e-18	-5.06581785e-02	5.57239964e-03	-5.13631595e-03	2.76900061e-01	1.26420904e+00	1.25306424e+00	2.76900061e-01	-2.76900061e-01	-3.04654052e-02	-2.01927733e-02
1.0895          	2.51723041e+00	1.92512849e-18	-5.56897570e-02	6.12587327e-03	-5.14826112e-03	2.76895345e-01	1.26474108e+00	1.25248933e+00	2.76895345e-01	-2.76895345e-01	-3.29931396e-02	-2.26966174e-02
1.09            	2.51718636e+00	1.92693447e-18	-6.08325827e-02	6.69158410e-03	-5.15993336e-03	2.76890500e-01	1.26528476e+00	1.25190160e+00	2.76890500e-01	-2.76890500e-01	-3.55762247e-02	-2.52563580e-02
1.0905          	2.51716451e+00	1.92851733e-18	-6.58422302e-02	7.24264532e-03	-5.17133332e-03	2.76888096e-01	1.26582490e+00	1.25133961e+00	2.76888096e-01	-2.76888096e-01	-3.80924484e-02	-2.77497818e-02
1.091           	2.51711619e+00	1.93005294e-18	-7.10123902e-02	7.81136292e-03	-5.18246066e-03	2.76882781e-01	1.26636946e+00	1.25074673e+00	2.76882781e-01	-2.76882781e-01	-4.06886558e-02	-3.03237344e-02
1.0915          	2.51708811e+00	1.93166114e-18	-7.62579837e-02	8.38837821e-03	-5.19331470e-03	2.76879692e-01	1.26693243e+00	1.25015568e+00	2.76879692e-01	-2.76879692e-01	-4.33223066e-02	-3.29356772e-02
1.092           	2.51703482e+00	1.93318532e-18	-8.14661876e-02	8.96128063e-03	-5.20389517e-03	2.76873830e-01	1.26747869e+00	1.24955613e+00	2.76873830e-01	-2.76873830e-01	-4.59369890e-02	-3.55291986e-02
1.0925          	2.51705456e+00	1.93502499e-18	-8.65160182e-02	9.51676200e-03	-5.21419944e-03	2.76876002e-01	1.26804404e+00	1.24901052e+00	2.76876002e-01	-2.76876002e-01	-4.84722085e-02	-3.80438096e-02
1.093           	2.51704968e+00	1.93692705e-18	-9.15027698e-02	1.00653047e-02	-5.22422334e-03	2.76875465e-01	1.26859014e+00	1.24845953e+00	2.76875465e-01	-2.76875465e-01	-5.09756082e-02	-4.05271616e-02
1.0935          	2.51703438e+00	1.93886798e-18	-9.66062040e-02	1.06266824e-02	-5.23396693e-03	2.76873782e-01	1.26914387e+00	1.24789051e+00	2.76873782e-01	-2.76873782e-01	-5.35370689e-02	-4.30691351e-02
1.094           	2.51700193e+00	1.94037701e-18	-1.01708206e-01	1.11879026e-02	-5.24342959e-03	2.76870212e-01	1.26968887e+00	1.24731306e+00	2.76870212e-01	-2.76870212e-01	-5.60975324e-02	-4.56106732e-02
1.0945          	2.51696062e+00	1.94190239e-18	-1.07039270e-01	1.17743197e-02	-5.25261059e-03	2.76865668e-01	1.27025463e+00	1.24670599e+00	2.76865668e-01	-2.76865668e-01	-5.87722457e-02	-4.82670245e-02
1.095           	2.51695959e+00	1.94358165e-18	-1.12127433e-01	1.23340176e-02	-5.26150913e-03	2.76865555e-01	1.27081381e+00	1.24614578e+00	2.76865555e-01	-2.76865555e-01	-6.13252256e-02	-5.08022074e-02
1.0955          	2.51694484e+00	1.94529812e-18	-1.17391378e-01	1.29130516e-02	-5.27012480e-03	2.76863932e-01	1.27138547e+00	1.24555937e+00	2.76863932e-01	-2.76863932e-01	-6.39658137e-02	-5.34255641e-02
1.096           	2.51693284e+00	1.94679375e-18	-1.22552428e-01	1.34807670e-02	-5.27845654e-03	2.76862612e-01	1.27194719e+00	1.24498565e+00	2.76862612e-01	-2.76862612e-01	-6.65546704e-02	-5.59977573e-02
1.0965          	2.51691922e+00	1.94933935e-18	-1.27619030e-01	1.40380933e-02	-5.28649959e-03	2.76861114e-01	1.27249770e+00	1.24442151e+00	2.76861114e-01	-2.76861114e-01	-6.90960147e-02	-5.85230155e-02
1.097           	2.51690684e+00	1.95123584e-18	-1.32633122e-01	1.45896434e-02	-5.29425366e-03	2.76859753e-01	1.27304306e+00	1.24386378e+00	2.76859753e-01	-2.76859753e-01	-7.16108147e-02	-6.10223074e-02
1.0975          	2.51689694e+00	1.95300210e-18	-1.37799571e-01	1.51579528e-02	-5.30171820e-03	2.76858664e-01	1.27360642e+00	1.24329052e+00	2.76858664e-01	-2.76858664e-01	-7.42015036e-02	-6.35980672e-02
1.098           	2.51684634e+00	1.95494925e-18	-1.43069156e-01	1.57376071e-02	-5.30889263e-03	2.76853098e-01	1.27416078e+00	1.24268556e+00	2.76853098e-01	-2.76853098e-01	-7.68434704e-02	-6.62256852e-02
1.0985          	2.51683682e+00	1.95667306e-18	-1.48189402e-01	1.63008342e-02	-5.31577632e-03	2.76852050e-01	1.27471924e+00	1.24211757e+00	2.76852050e-01	-2.76852050e-01	-7.94104774e-02	-6.87789247e-02
1.099           	2.51680678e+00	1.95782779e-18	-1.53407838e-01	1.68748622e-02	-5.32236875e-03	2.76848746e-01	1.27527825e+00	1.24152853e+00	2.76848746e-01	-2.76848746e-01	-8.20262879e-02	-7.13815504e-02
1.0995          	2.51678165e+00	1.96078703e-18	-1.58683508e-01	1.74551859e-02	-5.32866917e-03	2.76845981e-01	1.27584601e+00	1.24093564e+00	2.76845981e-01	-2.76845981e-01	-8.46704231e-02	-7.40130847e-02
1.1             	2.51674075e+00	1.96263850e-18	-1.64043729e-01	1.80448102e-02	-5.33467739e-03	2.76841483e-01	1.27641519e+00	1.24032557e+00	2.76841483e-01	-2.76841483e-01	-8.73565421e-02	-7.66871874e-02
1.1005          	2.51676171e+00	1.96445775e-18	-1.69099588e-01	1.86009546e-02	-5.34039032e-03	2.76843788e-01	1.27698181e+00	1.23977990e+00	2.76843788e-01	-2.76843788e-01	-8.98901841e-02	-7.92094034e-02
1.101           	2.51677739e+00	1.96663225e-18	-1.74114087e-01	1.91525496e-02	-5.34580481e-03	2.76845513e-01	1.27754124e+00	1.23923615e+00	2.76845513e-01	-2.76845513e-01	-9.24028483e-02	-8.17112387e-02
1.1015          	2.51675090e+00	1.96889416e-18	-1.79325908e-01	1.97258499e-02	-5.35092233e-03	2.76842599e-01	1.27810130e+00	1.23864960e+00	2.76842599e-01	-2.76842599e-01	-9.50138763e-02	-8.43120316e-02
1.102           	2.51671496e+00	1.97093931e-18	-1.84455573e-01	2.02901131e-02	-5.35574064e-03	2.76838645e-01	1.27864759e+00	1.23806736e+00	2.76838645e-01	-2.76838645e-01	-9.75835274e-02	-8.68720461e-02
1.1025          	2.51666347e+00	1.97286704e-18	-1.89600535e-01	2.08560588e-02	-5.36025943e-03	2.76832982e-01	1.27918780e+00	1.23747568e+00	2.76832982e-01	-2.76832982e-01	-1.00160527e-01	-8.94400080e-02
1.103           	2.51669334e+00	1.97494793e-18	-1.94839825e-01	2.14323808e-02	-5.36447768e-03	2.76836268e-01	1.27977905e+00	1.23691429e+00	2.76836268e-01	-2.76836268e-01	-1.02784390e-01	-9.20554348e-02
1.1035          	2.51673897e+00	1.97742653e-18	-2.00073284e-01	2.20080613e-02	-5.36839381e-03	2.76841287e-01	1.28037755e+00	1.23636143e+00	2.76841287e-01	-2.76841287e-01	-1.05405036e-01	-9.46682484e-02
1.104           	2.51676143e+00	1.97902655e-18	-2.05076194e-01	2.25583813e-02	-5.37200806e-03	2.76843758e-01	1.28093910e+00	1.23582234e+00	2.76843758e-01	-2.76843758e-01	-1.07910105e-01	-9.71660888e-02
1.1045          	2.51678570e+00	1.98106350e-18	-2.10215796e-01	2.31237376e-02	-5.37531915e-03	2.76846427e-01	1.28151659e+00	1.23526911e+00	2.76846427e-01	-2.76846427e-01	-1.10483217e-01	-9.97325790e-02
1.105           	2.51676868e+00	1.98307063e-18	-2.15439404e-01	2.36983345e-02	-5.37832671e-03	2.76844555e-01	1.28208267e+00	1.23468601e+00	2.76844555e-01	-2.76844555e-01	-1.13098029e-01	-1.02341375e-01
1.1055          	2.51674707e+00	1.98514277e-18	-2.20734520e-01	2.42807972e-02	-5.38103046e-03	2.76842178e-01	1.28265433e+00	1.23409274e+00	2.76842178e-01	-2.76842178e-01	-1.15748291e-01	-1.04986230e-01
1.106           	2.51678405e+00	1.98739734e-18	-2.25661585e-01	2.48227743e-02	-5.38342594e-03	2.76846246e-01	1.28321480e+00	1.23356925e+00	2.76846246e-01	-2.76846246e-01	-1.18214218e-01	-1.07447366e-01
1.1065          	2.51679255e+00	1.98968078e-18	-2.30646107e-01	2.53710718e-02	-5.38551389e-03	2.76847180e-01	1.28376734e+00	1.23302520e+00	2.76847180e-01	-2.76847180e-01	-1.20708567e-01	-1.09937540e-01
1.107           	2.51679169e+00	1.99177839e-18	-2.35737756e-01	2.59311532e-02	-5.38729369e-03	2.76847086e-01	1.28432700e+00	1.23246469e+00	2.76847086e-01	-2.76847086e-01	-1.23256172e-01	-1.12481584e-01
1.1075          	2.51678499e+00	1.99367818e-18	-2.40909477e-01	2.65000424e-02	-5.38876463e-03	2.76846349e-01	1.28489254e+00	1.23189245e+00	2.76846349e-01	-2.76846349e-01	-1.25843503e-01	-1.15065974e-01
1.108           	2.51678555e+00	1.99620309e-18	-2.46197957e-01	2.70817752e-02	-5.38992580e-03	2.76846410e-01	1.28547455e+00	1.23131100e+00	2.76846410e-01	-2.76846410e-01	-1.28488904e-01	-1.17709053e-01
1.1085          	2.51676645e+00	1.99832864e-18	-2.51384246e-01	2.76522670e-02	-5.39077598e-03	2.76844309e-01	1.28603549e+00	1.23073096e+00	2.76844309e-01	-2.76844309e-01	-1.31082899e-01	-1.20301347e-01
1.109           	2.51677624e+00	2.00065529e-18	-2.56364016e-01	2.82000417e-02	-5.39131500e-03	2.76845386e-01	1.28658816e+00	1.23018808e+00	2.76845386e-01	-2.76845386e-01	-1.33573323e-01	-1.22790693e-01
1.1095          	2.51681525e+00	2.00286362e-18	-2.61475524e-01	2.87623077e-02	-5.39154239e-03	2.76849677e-01	1.28716993e+00	1.22964532e+00	2.76849677e-01	-2.76849677e-01	-1.36129305e-01	-1.25346220e-01
1.11            	2.51683761e+00	2.00508620e-18	-2.66647246e-01	2.93311970e-02	-5.39145757e-03	2.76852137e-01	1.28775000e+00	1.22908761e+00	2.76852137e-01	-2.76852137e-01	-1.38715080e-01	-1.27932165e-01
1.1105          	2.51682335e+00	2.00728914e-18	-2.71842005e-01	2.99026206e-02	-5.39105992e-03	2.76850568e-01	1.28831429e+00	1.22850905e+00	2.76850568e-01	-2.76850568e-01	-1.41312062e-01	-1.30529943e-01
1.111           	2.51680985e+00	2.00954589e-18	-2.77004715e-01	3.04705186e-02	-5.39034901e-03	2.76849083e-01	1.28887544e+00	1.22793440e+00	2.76849083e-01	-2.76849083e-01	-1.43892706e-01	-1.33112008e-01
1.1115          	2.51675737e+00	2.01215029e-18	-2.82171343e-01	3.10388477e-02	-5.38932457e-03	2.76843311e-01	1.28941753e+00	1.22733984e+00	2.76843311e-01	-2.76843311e-01	-1.46474996e-01	-1.35696347e-01
1.112           	2.51687214e+00	2.01456463e-18	-2.86874181e-01	3.15561599e-02	-5.38798370e-03	2.76855935e-01	1.28999223e+00	1.22687991e+00	2.76855935e-01	-2.76855935e-01	-1.48825074e-01	-1.38049107e-01
1.1125          	2.51697072e+00	2.01678758e-18	-2.92002811e-01	3.21203093e-02	-5.38632572e-03	2.76866780e-01	1.29060567e+00	1.22636505e+00	2.76866780e-01	-2.76866780e-01	-1.51387731e-01	-1.40615080e-01
1.113           	2.51697342e+00	2.01913842e-18	-2.97014321e-01	3.26715753e-02	-5.38435070e-03	2.76867076e-01	1.29115829e+00	1.22581513e+00	2.76867076e-01	-2.76867076e-01	-1.53891511e-01	-1.43122810e-01
1.1135          	2.51697990e+00	2.02141935e-18	-3.02113660e-01	3.32325026e-02	-5.38205785e-03	2.76867788e-01	1.29172245e+00	1.22525745e+00	2.76867788e-01	-2.76867788e-01	-1.56438888e-01	-1.45674772e-01
1.114           	2.51701543e+00	2.02376048e-18	-3.07143033e-01	3.37857336e-02	-5.37944701e-03	2.76871697e-01	1.29229345e+00	1.22472198e+00	2.76871697e-01	-2.76871697e-01	-1.58950964e-01	-1.48192070e-01
1.1145          	2.51702088e+00	2.02609212e-18	-3.12248061e-01	3.43472868e-02	-5.37651737e-03	2.76872297e-01	1.29285773e+00	1.22416316e+00	2.76872297e-01	-2.76872297e-01	-1.61500548e-01	-1.50747513e-01
1.115           	2.51703230e+00	2.02842083e-18	-3.17294909e-01	3.49024400e-02	-5.37326879e-03	2.76873553e-01	1.29341859e+00	1.22361371e+00	2.76873553e-01	-2.76873553e-01	-1.64020723e-01	-1.53274186e-01
1.1155          	2.51704455e+00	2.03088512e-18	-3.22309457e-01	3.54540402e-02	-5.36970140e-03	2.76874901e-01	1.29397632e+00	1.22306824e+00	2.76874901e-01	-2.76874901e-01	-1.66524430e-01	-1.55785027e-01
1.116           	2.51707509e+00	2.03338876e-18	-3.27331920e-01	3.60065112e-02	-5.36581405e-03	2.76878260e-01	1.29454405e+00	1.22253103e+00	2.76878260e-01	-2.76878260e-01	-1.69031774e-01	-1.58300146e-01
1.1165          	2.51706444e+00	2.03567823e-18	-3.32410835e-01	3.65651919e-02	-5.36160629e-03	2.76877088e-01	1.29509741e+00	1.22196703e+00	2.76877088e-01	-2.76877088e-01	-1.71567024e-01	-1.60843811e-01
1.117           	2.51712971e+00	2.03813029e-18	-3.37334633e-01	3.71068096e-02	-5.35707778e-03	2.76884268e-01	1.29567166e+00	1.22145804e+00	2.76884268e-01	-2.76884268e-01	-1.74024394e-01	-1.63310239e-01
1.1175          	2.51715787e+00	2.04047593e-18	-3.42289047e-01	3.76517952e-02	-5.35222836e-03	2.76887365e-01	1.29623073e+00	1.22092714e+00	2.76887365e-01	-2.76887365e-01	-1.76496752e-01	-1.65792295e-01
1.118           	2.51716238e+00	2.04267061e-18	-3.47564478e-01	3.82320926e-02	-5.34705818e-03	2.76887862e-01	1.29681328e+00	1.22034910e+00	2.76887862e-01	-2.76887862e-01	-1.79129297e-01	-1.68435181e-01
1.1185          	2.51723373e+00	2.04581535e-18	-3.52362599e-01	3.87598859e-02	-5.34156513e-03	2.76895710e-01	1.29737675e+00	1.21985698e+00	2.76895710e-01	-2.76895710e-01	-1.81522865e-01	-1.70839734e-01
1.119           	2.51732404e+00	2.04851385e-18	-3.57093648e-01	3.92803012e-02	-5.33574744e-03	2.76905644e-01	1.29794232e+00	1.21938172e+00	2.76905644e-01	-2.76905644e-01	-1.83882571e-01	-1.73211076e-01
1.1195          	2.51736854e+00	2.05070242e-18	-3.62071073e-01	3.98278180e-02	-5.32960518e-03	2.76910539e-01	1.29851209e+00	1.21885645e+00	2.76910539e-01	-2.76910539e-01	-1.86365142e-01	-1.75705931e-01
1.12            	2.51740441e+00	2.05325020e-18	-3.67015513e-01	4.03717064e-02	-5.32313374e-03	2.76914485e-01	1.29907391e+00	1.21833050e+00	2.76914485e-01	-2.76914485e-01	-1.88830890e-01	-1.78184623e-01
1.1205          	2.51744787e+00	2.05613202e-18	-3.71854546e-01	4.09040001e-02	-5.31633822e-03	2.76919266e-01	1.29962794e+00	1.21781994e+00	2.76919266e-01	-2.76919266e-01	-1.91243611e-01	-1.80610935e-01
1.121           	2.51744423e+00	2.05780999e-18	-3.76751467e-01	4.14426614e-02	-5.30921914e-03	2.76918865e-01	1.30016477e+00	1.21727945e+00	2.76918865e-01	-2.76918865e-01	-1.93684953e-01	-1.83066515e-01
1.1215          	2.51755853e+00	2.06073584e-18	-3.81445024e-01	4.19589526e-02	-5.30177561e-03	2.76931439e-01	1.30073822e+00	1.21682031e+00	2.76931439e-01	-2.76931439e-01	-1.96024287e-01	-1.85420736e-01
1.122           	2.51750804e+00	2.06323123e-18	-3.86301872e-01	4.24932059e-02	-5.29400687e-03	2.76925885e-01	1.30124723e+00	1.21626082e+00	2.76925885e-01	-2.76925885e-01	-1.98444943e-01	-1.87856929e-01
1.1225          	2.51771317e+00	2.06603888e-18	-3.91199273e-01	4.30319200e-02	-5.28591387e-03	2.76948448e-01	1.30188850e+00	1.21582466e+00	2.76948448e-01	-2.76948448e-01	-2.00885550e-01	-1.90313723e-01
1.123           	2.51774726e+00	2.06883525e-18	-3.95999366e-01	4.35599303e-02	-5.27749568e-03	2.76952199e-01	1.30243356e+00	1.21531370e+00	2.76952199e-01	-2.76952199e-01	-2.03277179e-01	-1.92722188e-01
1.1235          	2.51802240e+00	2.07175557e-18	-4.01002425e-01	4.41102668e-02	-5.26875440e-03	2.76982464e-01	1.30312147e+00	1.21490093e+00	2.76982464e-01	-2.76982464e-01	-2.05769967e-01	-1.95232458e-01
1.124           	2.51787504e+00	2.07395370e-18	-4.05751598e-01	4.46326758e-02	-5.25968687e-03	2.76966255e-01	1.30357020e+00	1.21430485e+00	2.76966255e-01	-2.76966255e-01	-2.08135486e-01	-1.97616112e-01
1.1245          	2.51791474e+00	2.07657627e-18	-4.10545516e-01	4.51600068e-02	-5.25029359e-03	2.76970622e-01	1.30411738e+00	1.21379736e+00	2.76970622e-01	-2.76970622e-01	-2.10523052e-01	-2.00022465e-01
1.125           	2.51797200e+00	2.07938519e-18	-4.15265589e-01	4.56792148e-02	-5.24057461e-03	2.76976920e-01	1.30466522e+00	1.21330679e+00	2.76976920e-01	-2.76976920e-01	-2.12873369e-01	-2.02392220e-01
1.1255          	2.51805399e+00	2.08199519e-18	-4.20124008e-01	4.62136409e-02	-5.23052972e-03	2.76985939e-01	1.30524063e+00	1.21281335e+00	2.76985939e-01	-2.76985939e-01	-2.15292534e-01	-2.04831474e-01
1.126           	2.51812189e+00	2.08456357e-18	-4.24820237e-01	4.67302261e-02	-5.22015880e-03	2.76993408e-01	1.30579117e+00	1.21233072e+00	2.76993408e-01	-2.76993408e-01	-2.17630277e-01	-2.07189960e-01
1.1265          	2.51820879e+00	2.08712369e-18	-4.29562651e-01	4.72518916e-02	-5.20946174e-03	2.77002967e-01	1.30635629e+00	1.21185250e+00	2.77002967e-01	-2.77002967e-01	-2.19990787e-01	-2.09571864e-01
1.127           	2.51828657e+00	2.08959973e-18	-4.34365116e-01	4.77801628e-02	-5.19843843e-03	2.77011522e-01	1.30692345e+00	1.21136312e+00	2.77011522e-01	-2.77011522e-01	-2.22380997e-01	-2.11984120e-01
1.1275          	2.51836444e+00	2.09217447e-18	-4.38925928e-01	4.82818521e-02	-5.18708790e-03	2.77020088e-01	1.30746407e+00	1.21090037e+00	2.77020088e-01	-2.77020088e-01	-2.24650052e-01	-2.14275876e-01
1.128           	2.51845055e+00	2.09558663e-18	-4.43576355e-01	4.87933991e-02	-5.17541038e-03	2.77029561e-01	1.30801868e+00	1.21043188e+00	2.77029561e-01	-2.77029561e-01	-2.26963588e-01	-2.16612767e-01
1.1285          	2.51853981e+00	2.09837711e-18	-4.48140305e-01	4.92954336e-02	-5.16340652e-03	2.77039380e-01	1.30856534e+00	1.20997447e+00	2.77039380e-01	-2.77039380e-01	-2.29233559e-01	-2.18906746e-01
1.129           	2.51860865e+00	2.10089688e-18	-4.53023308e-01	4.98325639e-02	-5.15107595e-03	2.77046951e-01	1.30913689e+00	1.20947176e+00	2.77046951e-01	-2.77046951e-01	-2.31662730e-01	-2.21360578e-01
1.1295          	2.51868570e+00	2.10348937e-18	-4.57674067e-01	5.03441474e-02	-5.13841924e-03	2.77055427e-01	1.30968700e+00	1.20899870e+00	2.77055427e-01	-2.77055427e-01	-2.33975453e-01	-2.23698614e-01
1.13            	2.51873117e+00	2.10627818e-18	-4.62353395e-01	5.08588735e-02	-5.12543713e-03	2.77060429e-01	1.31022446e+00	1.20850671e+00	2.77060429e-01	-2.77060429e-01	-2.36302135e-01	-2.26051260e-01
1.1305          	2.51889209e+00	2.10930435e-18	-4.66732530e-01	5.13405783e-02	-5.11212883e-03	2.77078130e-01	1.31078662e+00	1.20810547e+00	2.77078130e-01	-2.77078130e-01	-2.38478394e-01	-2.28254136e-01
1.131           	2.51897426e+00	2.11174564e-18	-4.71034128e-01	5.18137541e-02	-5.09849415e-03	2.77087168e-01	1.31130088e+00	1.20767337e+00	2.77087168e-01	-2.77087168e-01	-2.40615558e-01	-2.30418570e-01
1.1315          	2.51908852e+00	2.11446966e-18	-4.75745649e-01	5.23320214e-02	-5.08453451e-03	2.77099737e-01	1.31187628e+00	1.20721224e+00	2.77099737e-01	-2.77099737e-01	-2.42957359e-01	-2.32788290e-01
1.132           	2.51913321e+00	2.11719946e-18	-4.80307174e-01	5.28337891e-02	-5.07025063e-03	2.77104654e-01	1.31240040e+00	1.20673282e+00	2.77104654e-01	-2.77104654e-01	-2.45223838e-01	-2.35083336e-01
1.1325          	2.51940020e+00	2.12021520e-18	-4.84611294e-01	5.33072423e-02	-5.05564219e-03	2.77134022e-01	1.31300734e+00	1.20639286e+00	2.77134022e-01	-2.77134022e-01	-2.47361289e-01	-2.37250005e-01
1.133           	2.51951227e+00	2.12302144e-18	-4.89214640e-01	5.38136104e-02	-5.04071167e-03	2.77146350e-01	1.31356975e+00	1.20594253e+00	2.77146350e-01	-2.77146350e-01	-2.49648032e-01	-2.39566608e-01
1.1335          	2.51956817e+00	2.12589029e-18	-4.93281996e-01	5.42610195e-02	-5.02545542e-03	2.77152498e-01	1.31404510e+00	1.20552306e+00	2.77152498e-01	-2.77152498e-01	-2.51666453e-01	-2.41615543e-01
1.134           	2.51967920e+00	2.12869002e-18	-4.97633257e-01	5.47396582e-02	-5.00987462e-03	2.77164712e-01	1.31457926e+00	1.20509994e+00	2.77164712e-01	-2.77164712e-01	-2.53826503e-01	-2.43806754e-01
1.1345          	2.51979098e+00	2.13149450e-18	-5.01947383e-01	5.52142121e-02	-4.99396988e-03	2.77177008e-01	1.31510970e+00	1.20468128e+00	2.77177008e-01	-2.77177008e-01	-2.55967661e-01	-2.45979721e-01
1.135           	2.51990100e+00	2.13433529e-18	-5.06448974e-01	5.57093872e-02	-4.97774171e-03	2.77189110e-01	1.31565989e+00	1.20424111e+00	2.77189110e-01	-2.77189110e-01	-2.58202229e-01	-2.48246745e-01
1.1355          	2.52000458e+00	2.13722389e-18	-5.10838319e-01	5.61922151e-02	-4.96119053e-03	2.77200504e-01	1.31619451e+00	1.20381008e+00	2.77200504e-01	-2.77200504e-01	-2.60380350e-01	-2.50457969e-01
1.136           	2.52012166e+00	2.13990416e-18	-5.15207027e-01	5.66727730e-02	-4.94431684e-03	2.77213382e-01	1.31673360e+00	1.20338806e+00	2.77213382e-01	-2.77213382e-01	-2.62547830e-01	-2.52659197e-01
1.1365          	2.52022678e+00	2.14270510e-18	-5.19541423e-01	5.71495566e-02	-4.92712127e-03	2.77224946e-01	1.31726295e+00	1.20296383e+00	2.77224946e-01	-2.77224946e-01	-2.64697833e-01	-2.54843590e-01
1.137           	2.52033685e+00	2.14549601e-18	-5.23801140e-01	5.76181254e-02	-4.90960412e-03	2.77237053e-01	1.31778655e+00	1.20255030e+00	2.77237053e-01	-2.77237053e-01	-2.66810174e-01	-2.56990966e-01
1.1375          	2.52047528e+00	2.14834607e-18	-5.28084227e-01	5.80892650e-02	-4.89176501e-03	2.77252281e-01	1.31832691e+00	1.20214838e+00	2.77252281e-01	-2.77252281e-01	-2.68933879e-01	-2.59150349e-01
1.138           	2.52060285e+00	2.15108336e-18	-5.32373986e-01	5.85611384e-02	-4.87360603e-03	2.77266314e-01	1.31886257e+00	1.20174029e+00	2.77266314e-01	-2.77266314e-01	-2.71060599e-01	-2.61313387e-01
1.1385          	2.52076567e+00	2.15374754e-18	-5.36687131e-01	5.90355844e-02	-4.85512865e-03	2.77284224e-01	1.31941842e+00	1.20134725e+00	2.77284224e-01	-2.77284224e-01	-2.73198694e-01	-2.63488437e-01
1.139           	2.52088403e+00	2.15682643e-18	-5.40546895e-01	5.94601585e-02	-4.83633035e-03	2.77297244e-01	1.31990217e+00	1.20098186e+00	2.77297244e-01	-2.77297244e-01	-2.75109778e-01	-2.65437117e-01
1.1395          	2.52096540e+00	2.15986708e-18	-5.44742550e-01	5.99216805e-02	-4.81721296e-03	2.77306195e-01	1.32040438e+00	1.20056102e+00	2.77306195e-01	-2.77306195e-01	-2.77188488e-01	-2.67554062e-01
1.14            	2.52118224e+00	2.16287485e-18	-5.48703652e-01	6.03574018e-02	-4.79777745e-03	2.77330046e-01	1.32094852e+00	1.20023372e+00	2.77330046e-01	-2.77330046e-01	-2.79149604e-01	-2.69554049e-01
1.1405          	2.52133300e+00	2.16536390e-18	-5.52701984e-01	6.07972182e-02	-4.77802391e-03	2.77346630e-01	1.32146372e+00	1.19986928e+00	2.77346630e-01	-2.77346630e-01	-2.81129016e-01	-2.71572968e-01
1.141           	2.52151181e+00	2.16904282e-18	-5.56822717e-01	6.12504989e-02	-4.75795307e-03	2.77366299e-01	1.32200640e+00	1.19950541e+00	2.77366299e-01	-2.77366299e-01	-2.83169312e-01	-2.73653405e-01
1.1415          	2.52166178e+00	2.17166217e-18	-5.60885475e-01	6.16974023e-02	-4.73756524e-03	2.77382796e-01	1.32252829e+00	1.19913349e+00	2.77382796e-01	-2.77382796e-01	-2.85180303e-01	-2.75705172e-01
1.142           	2.52180237e+00	2.17511541e-18	-5.64994572e-01	6.21494029e-02	-4.71686134e-03	2.77398261e-01	1.32305059e+00	1.19875178e+00	2.77398261e-01	-2.77398261e-01	-2.87214147e-01	-2.77780425e-01
1.1425          	2.52194382e+00	2.17816365e-18	-5.68992474e-01	6.25891721e-02	-4.69584239e-03	2.77413820e-01	1.32356108e+00	1.19838274e+00	2.77413820e-01	-2.77413820e-01	-2.89192079e-01	-2.79800395e-01
1.143           	2.52208853e+00	2.18105860e-18	-5.72975734e-01	6.30273307e-02	-4.67450969e-03	2.77429738e-01	1.32407159e+00	1.19801693e+00	2.77429738e-01	-2.77429738e-01	-2.91162377e-01	-2.81813357e-01
1.1435          	2.52223963e+00	2.18355162e-18	-5.77052282e-01	6.34757511e-02	-4.65286498e-03	2.77446359e-01	1.32459557e+00	1.19764406e+00	2.77446359e-01	-2.77446359e-01	-2.93179006e-01	-2.83873276e-01
1.144           	2.52233592e+00	2.18638542e-18	-5.81149139e-01	6.39264053e-02	-4.63091065e-03	2.77456951e-01	1.32509437e+00	1.19724155e+00	2.77456951e-01	-2.77456951e-01	-2.95205480e-01	-2.85943659e-01
1.1445          	2.52239930e+00	2.18971762e-18	-5.84589486e-01	6.43048435e-02	-4.60864255e-03	2.77463923e-01	1.32550449e+00	1.19689481e+00	2.77463923e-01	-2.77463923e-01	-2.96903386e-01	-2.87686101e-01
1.145           	2.52255977e+00	2.19241690e-18	-5.88723607e-01	6.47595967e-02	-4.58606518e-03	2.77481574e-01	1.32603948e+00	1.19652029e+00	2.77481574e-01	-2.77481574e-01	-2.98947869e-01	-2.89775738e-01
1.1455          	2.52279256e+00	2.19566259e-18	-5.92642777e-01	6.51907055e-02	-4.56317944e-03	2.77507181e-01	1.32658698e+00	1.19620557e+00	2.77507181e-01	-2.77507181e-01	-3.00884568e-01	-2.91758209e-01
